LER,explaining,7
HER,surrounding,6
LER,asknasa,19
HER,weirder,5
LER,hunting,10
LER,shake,4
LER,preview,12
LER,shorty,5
HER,ideal,3
HER,invent,4
LER,able,10
HER,garrett,4
LER,access,13
HER,gearing,2
HER,carried,4
HER,blackholes,3
LER,amid,3
HER,neutrinos,3
LER,ars,24
LER,resumed,7
HER,dying,13
LER,park,9
LER,parts,11
LER,expo,12
HER,pits,7
LER,houston,20
LER,kaleri,4
LER,workshops,6
LER,springs,3
LER,reefs,2
HER,proton,11
HER,privilege,4
LER,forests,4
HER,duty,2
LER,cryogenic,3
LER,colbert,7
LER,cleveland,7
HER,select,3
HER,rotating,6
LER,iau,3
HER,hpotw,3
HER,designer,4
LER,cooperation,4
LER,conquer,2
LER,apr,3
LER,lecture,12
HER,cots,10
LER,stereo,4
LER,putting,11
HER,texas,17
LER,educators,7
LER,feb,21
HER,chicken,7
HER,max,10
LER,humanoid,5
HER,mosaic,12
HER,cables,8
LER,server,10
LER,ha,3
LER,exp39,10
HER,accuracy,3
LER,present,7
HER,cf,13
LER,48,6
HER,colliding,11
LER,burned,2
HER,false,5
LER,veteran,5
LER,von,5
LER,patience,2
LER,sharing,17
HER,fog,6
LER,repair,6
HER,polar,13
HER,cable,13
HER,80,9
LER,environments,8
LER,steps,13
HER,iceland,8
HER,lovely,16
HER,geologic,3
LER,announcements,4
HER,forming,6
HER,pleasure,3
HER,namibia,3
HER,kibo,2
HER,christians,5
HER,horsehead,16
LER,leap,13
LER,clinton,3
LER,women,27
HER,planning,12
LER,extreme,21
HER,pi,16
LER,worry,8
