Thu Jul 30 05:28:11 +0000 2015,RT @DiscloseTV: Earth 2.0: We Are Not Alone! Suggests #NASA 's Historic Kepler Discovery #Kepler #452b #Space http://t.co/IVnZK5Fon7,44,0
Thu Jul 30 05:09:02 +0000 2015,RT @BBCBreaking: A world sharing many characteristics with Earth is found by #Kepler telescope http://t.co/LsLFgv1NJX http://t.co/yAe2Cq5QfJ,3079,0
Thu Jul 30 05:08:29 +0000 2015,"RT @BBCBreaking: Another 500 possible planets discovered by #Kepler telescope, Nasa says http://t.co/WOjEpBY730 http://t.co/mdF5qiuOfy",1539,0
Thu Jul 30 04:09:26 +0000 2015,What is #Kepler 452b like? http://t.co/LkUiIOxVhn #ZippedNews http://t.co/wt8Vbf5UTP,0,0
Thu Jul 30 03:48:28 +0000 2015,RT @RT_com: ‘Earth 2.0’? #Kepler telescope finds first planet similar to our own (Pic via @NASA) http://t.co/AcCNdZPI2h http://t.co/rPCAuTm…,182,0
Thu Jul 30 03:46:37 +0000 2015,@dark_matterTV Nice! Kepler61b. #Kepler http://t.co/EG0BGr2atl,0,0
Thu Jul 30 02:42:53 +0000 2015,RT @DiscloseTV: Earth 2.0: We Are Not Alone! Suggests #NASA 's Historic Kepler Discovery #Kepler #452b #Space http://t.co/IVnZK5Fon7,44,0
Thu Jul 30 02:13:53 +0000 2015,anyone wanna #produce my #scifi for/with me? it's called Fly Me to #Kepler 22-B! a comedy :) #indiefilm #indie #space http://t.co/EULPJo1QmC,1,0
Thu Jul 30 00:03:12 +0000 2015,"RT @firefox: After @NASA's #Kepler-452b news, we're ready to stargaze, starting with these cosmic themes: http://t.co/54tmDo1yGv http://t.c…",61,0
Wed Jul 29 22:54:47 +0000 2015,RT @euronews: Earth versus its older and bigger cousin #Kepler-452b. By @NASA http://t.co/AbN50E2MHV,73,0
Wed Jul 29 22:10:11 +0000 2015,"RT @LehighU: “We’re getting closer and closer to a true Earth analog,” says Professor Joshua Pepper on #Kepler-452b http://t.co/0KpMul49ar …",5,0
Wed Jul 29 22:09:47 +0000 2015,"RT @LehighU: “We’re getting closer and closer to a true Earth analog,” says Professor Joshua Pepper on #Kepler-452b http://t.co/0KpMul49ar …",5,0
Wed Jul 29 21:56:37 +0000 2015,"RT @AtheistiCast: New #historic #Kepler discovery suggests we are not alone!
http://t.co/eDvIilLXrn
#earth2 #earth #science #astronomy #spa…",1,0
Wed Jul 29 21:21:45 +0000 2015,"New #historic #Kepler discovery suggests we are not alone!
http://t.co/eDvIilLXrn
#earth2 #earth #science #astronomy #space #alien #life",1,1
Wed Jul 29 20:53:56 +0000 2015,RT @euronews: Earth versus its older and bigger cousin #Kepler-452b. By @NASA http://t.co/AbN50E2MHV,73,0
Wed Jul 29 20:29:30 +0000 2015,"Have #aliens arrived? That is the question!
Check out http://t.co/Thpnqrl77L

#Kepler #explore #OuterSpace #paranormal #spaceship #report",0,1
Wed Jul 29 20:17:07 +0000 2015,"RT @BBCBreaking: Another 500 possible planets discovered by #Kepler telescope, Nasa says http://t.co/WOjEpBY730 http://t.co/mdF5qiuOfy",1539,0
Wed Jul 29 20:12:04 +0000 2015,"RT @sciam: How does #Kepler search for planets, and what other worlds have been found? Read more: http://t.co/XXWExziIPr http://t.co/tLik94…",52,0
Wed Jul 29 18:07:12 +0000 2015,Check out our latest #podcast #TombRaider #blackPanther #SecretWar #ATT #Directv #Kepler #Kotor2 https://t.co/D7SPvX1XkK,0,0
Wed Jul 29 18:01:59 +0000 2015,"RT @technicalroast: #NASA may have found the first real #Earth like planet in the milky way? #HumanFuture #newearth #kepler

http://t.co/h9…",1,0
Wed Jul 29 17:58:49 +0000 2015,"RT @CBCNews: UPDATED: #NASA finds planet #Kepler 452-b, the ""closest twin to Earth"" found so far http://t.co/dhXsRKqdYi http://t.co/ICSbLay…",494,0
Wed Jul 29 17:45:01 +0000 2015,"#NASA may have found the first real #Earth like planet in the milky way? #HumanFuture #newearth #kepler

http://t.co/h9ueqF2Qm2",1,1
Wed Jul 29 17:44:26 +0000 2015,"To #Kepler &amp; baCk 󾌴󾌴 
Ummmmmm 26x2= 52 million years󾌧󾌧❤❤ 
&amp; More❤󾍇.. http://t.co/ekNr30x1k6",0,0
