9.99275589508e-05	race
9.98252722513e-06	chapter
9.97948367069e-05	arts
9.97700267221e-05	doors
9.97591528528e-06	knowing
9.97502838263e-05	a1
9.97484543111e-05	preventing
9.97095793803e-05	intersex
9.9669456364e-05	killed
9.95849967881e-06	ignore
9.95735531623e-05	2050
9.95720586383e-05	1976
9.95465716763e-05	song
9.94629356277e-05	student
9.935241894e-05	roads
9.93413836722e-05	lead
9.92575480308e-05	baby
9.92100758402e-05	weeks
9.92003159068e-05	thoughtful
9.91992278966e-05	defund
9.91008003355e-05	bc
9.90970120445e-06	chickens
9.90090243966e-05	internship
9.89949219593e-06	significant
9.89679794767e-06	legislators
9.89644629933e-05	wolves
9.89260296075e-05	feature
9.89252099092e-06	organizing
9.88962180487e-06	closes
9.88850204574e-07	redirect
9.87508725904e-05	fightcancer
9.87007503421e-05	vaccine
9.86974789075e-05	simple
9.86719635862e-09	content
9.855927281e-05	turned
9.8530574592e-05	insights
9.84060223539e-05	changemakered
9.83003862251e-05	combat
9.82791075538e-06	rhino
9.8249083742e-06	empowerment
9.82030006821e-06	vetoed
9.8124902773e-05	bullyingpreventionmonth
9.81172288625e-07	toolkit
9.81089494224e-06	butterfly
9.80949345592e-08	rehabilitation
9.80949345592e-08	punishment
9.80398196915e-06	ricky
9.80128269278e-06	edu
9.80106929026e-05	17
9.79692164906e-05	worldwaterday
9.78798268444e-05	tackling
9.78733918634e-05	como
9.78706424742e-05	gain
9.78496972228e-07	shuffle
9.77824344024e-05	die
9.77556475256e-05	situation
9.77401662381e-05	notthere
9.77072566322e-05	trial
9.76717886824e-06	filipino
9.76534225969e-05	socentwatch
9.76152238757e-05	valuable
9.76090365107e-05	stream
9.76002180323e-05	arriving
9.75760113582e-05	hanna
9.73985669465e-05	accept
9.72510967231e-05	bringbackourgirls
9.72240535552e-05	app
9.70955765753e-05	organizations
9.70731123242e-08	22nd
9.70656135865e-05	voices
9.70509241842e-06	sally
9.70481276223e-05	united
9.70301154021e-05	protections
9.69875952862e-05	trophies
9.6898184829e-05	asia
9.67246647741e-06	prints
9.66823800879e-05	borrowers
9.66611181512e-07	catfriday
9.65622012067e-06	moral
9.65556293726e-05	ecosystems
9.64518444053e-06	holds
9.64518444053e-06	berry
9.63736998011e-05	garden
9.63362041842e-06	buessecker
9.6321119536e-05	ky
9.63154595051e-05	raj
9.62260096019e-05	hannah
9.6217325207e-05	moms
9.61362407151e-06	croatia
9.61291310608e-05	leaves
9.61254780314e-05	arms
9.59910454548e-05	bike
9.58916864138e-05	remains
9.58527646264e-07	stjudeheroes
9.58527646264e-06	violations
9.58286125851e-05	legal
9.57980228984e-09	enabled
9.57793945366e-06	scaling
9.57635447103e-05	army
9.57078404584e-05	mr
