marycolemarquis,Thu Jun 09 01:13:58 +0000 2016,740713514814300160,2,8,0,0,@NASA coral reefs realize earth weather patterns will cause massive change for all life forms on the planet.
Fluidphysics,Thu Jun 09 01:14:34 +0000 2016,740713666996117505,30,63,0,0,@NASA .under the clouds  Crazy man. Clouds are liquid vapor.
DBergholz,Thu Jun 09 01:39:00 +0000 2016,740719815568982016,293,479,0,0,@BarackObama I'm sure you must care about this bill. Please pick up the phone. #passMJIA
ShiningMountain,Thu Jun 09 01:39:15 +0000 2016,740719880081661952,290,29,0,0,@BarackObama @JoeBiden I'm worried about BOTH Parties. Historic LOW for GOP &amp; Dem @tinaissa @LeeCamp @CTRNewsFeed https://t.co/DjpX5erUHA
MarieJMa,Thu Jun 09 01:39:29 +0000 2016,740719934909583361,80,96,0,0,@BarackObama @Madonna  on @FallonTonight @jimmyfallon we rarely see @Madonna like that...Sir Yes Sir 👊🏻 https://t.co/IgBQUGEp6K
KimDeBarge,Thu Jun 09 01:39:51 +0000 2016,740720030128693248,285,358,0,0,@BarackObama and @JoeBiden we #HRC voters are so ready for you to get on the campaign trail and show your support! Hurry up &amp; endorse 😇
BourreauValerie,Thu Jun 09 01:40:07 +0000 2016,740720096751017984,158,1035,0,0,@BarackObama I am proud of you!
yilinghwong,Thu Jun 09 01:41:55 +0000 2016,740720548578086912,288,364,0,0,Are we ready to converse with computers? https://t.co/eMnJB8YFnu #machinelearning #ai #ArtificialIntelligence
yilinghwong,Thu Jun 09 01:45:13 +0000 2016,740721381688516608,288,364,0,0,Are we ready to converse with computers? https://t.co/eMnJB8YFnu
