(-15.979732609670366, 'has_photo')
(-6.2158529270447485, 'skittles')
(-6.1744934900133028, 'has_animated_gif')
(-6.0366906715919511, 'has_video')
(-4.6818075564628803, 'ibm')
(-4.4189127111076267, 'nutella')
(-2.7636063944993072, 'prada')
(-2.735068446425466, 'sesameplaceparty')
(-2.7008368316614044, '2015')
(-2.6726862766818313, 'ps4')
(-2.5724637712595633, 'ikeahometour')
(-2.4306816679508167, 'uber')
(-2.2905528241677278, 'chucktaylor')
(-2.2385632248497216, 'visa')
(-2.1856177707427205, 'oreosnackhacks')
(-2.1690601298169128, 'oreo')
(-2.0968416983788445, 'retweet')
(-2.084891197677591, 'cookie')
(-2.0561633436596747, 'lvfall')
(-2.0152997147166847, 'scewc15')
(-1.9919936176000992, 'd23expo')
(-1.9880721098551022, '2016')
(-1.9874306584427714, 'ces2016')
(-1.9826235108993302, 'disney')
(-1.9338676660408012, 'siemens')
(-1.9331029910566204, 'wind')
(-1.8773868232547051, 'ibmwatson')
(-1.8674783767036682, 'celebratingmonogram')
(-1.8623030039327984, '2014')
(-1.8587719646961007, 'introducing')
(-1.8459020996668678, 'worthsaying')
(-1.8357393165365592, 'pepsiperfect')
(-1.8344627891130982, 'pampersholiday')
(-1.8129313243386684, 'future')
(-1.7765932755693963, 'converse')
(-1.7739329882063344, 'didyouknow')
(-1.7660162904340611, 'pampersrewards')
(-1.7608229113474003, 'halftime')
(-1.693248834387872, 'itallstarts')
(-1.6732863334936294, 'low_wps')
(-1.648609619548737, 'chuckii')
(-1.6424572847638574, 'beast')
(-1.6204635874193758, 'rainbow')
(-1.6092313808057308, 'supply')
(-1.5946818868413497, 'watson')
(-1.5430388584902086, 'apple')
(-1.517658641293981, 'pampers')
(-1.4886118721684736, 'cognitiveera')
(-1.4812603307007524, 'hm15')
(-1.4660883727344505, 'pringles')
(-1.4616858412136469, 'cable')
(-1.4612723685404259, 'say')
(-1.4485231250445378, 'playstation')
(-1.4419669503529702, 'sap')
(-1.4257055141508166, 'sb49')
(-1.4241239385129654, 'betterforbaby')
(-1.4153944157635563, 'lightning')
(-1.4132732234601182, 'ride')
(-1.397139568759771, 'fight')
(-1.3928361218273786, 'runsimple')
(-1.3794788882375284, 'cyber')
(-1.3757396205902281, 'lvspring')
(-1.3688093547755475, 'oh')
(-1.3680834036144265, 'pringlesstack')
(-1.3679097888091392, 'octagon')
(-1.3611257946672066, 'wonderfilled')
(-1.3309060861778566, 'cognitivecomputing')
(-1.3241853357718925, 'monstergirlmonday')
(-1.3179304368575784, 'theatres')
(-1.3102103284825937, 'flavor')
(-1.308995043249543, 'pradacelebs')
(-1.305801469400105, 'bed')
(-1.3033657862024739, 'monstergirl')
(-1.294461545428399, 'bowl')
(-1.2786545451308866, 'colors')
(-1.2734730250844952, 'milk')
(-1.2695480553797358, 'nomster')
(-1.2695480553797358, 'oreolab')
(-1.2616330725093532, 'babylove')
(-1.2455208860319302, 'iii')
(-1.2412562057437493, 'wears')
(-1.2341152275817275, 'recipe')
(-1.2330139432902643, 'lcm')
(-1.2301549010352129, 'ginni')
(-1.2301549010352129, 'rometty')
(-1.2246439689134094, 'cop21')
(-1.2189351720988919, 'years')
(-1.213953531153056, 'lvss16')
(-1.2133765166292805, 'festive')
(-1.2121739454837921, 'playwithoreo')
(-1.2022635140279736, 'emoji')
(-1.201298231735044, 'shave')
(-1.1987629713852526, 'cinderella')
(-1.1974698836059936, 'pic')
(-1.1973093127145502, 'printed')
(-1.1963635030063753, 'skittlescloud')
(-1.1920058168858199, 'teamskittles')
(-1.1898496048623453, 'lvcruise')
(-1.1881656835555736, 'life')
(-1.1850648425682417, 'cityhangout')
(-1.1848587996652771, 'cookies')
(-1.1821460811639313, 'genius')
(-1.1817666143287371, 'womenofworth')
(-1.1706329607356083, 'win')
(-1.1671424601554796, 'pepsi')
(-1.1633009014545797, '16')
(-1.1520829504730379, 'cookbook')
(-1.1444502911930095, 'newwaytowork')
(-1.1343512541385474, 'gonna')
(-1.1327444386057535, 'beautyandthebeast')
(-1.1261492908072961, 'finding')
(-1.1258345385604607, 'showup')
(-1.1252193709277303, 'uncharted')
(-1.1249793448976375, 'assent_yes')
(-1.1246456629762025, 'personality')
(-1.1245878136167695, 'chanelsalzburg')
(-1.124548532806112, 'kristen')
(-1.1240453877864123, 'billion')
(-1.1232636297219434, 'la')
(-1.1228037778506561, 'trucker')
(-1.1163749192478583, 'goldenglobes')
(-1.1122996827470348, 'gift')
(-1.1090003604513372, 'monstergirls')
(-1.1048297288418565, 'ladiesinlevis')
(-1.1008053989106699, 'first59')
(-1.0944289249259866, 'discrep_yes')
(-1.0919485353919018, 'lvseries3')
(-1.0903827731967166, 'developed')
(-1.0881988576782271, 'bttf')
(-1.0880018216612326, 'tiers')
(-1.084528822975515, 'chocolate')
(-1.0818704593821011, 'chaneldallas')
(-1.0786190266129929, 'ibmcloud')
(-1.0781352848542212, 'theforceawakens')
(-1.0761225434428781, 'chanelairlines')
(-1.0761225434428781, 'chanelspringsummer2016')
(-1.0752361009847617, 'gucciss16')
(-1.0750912679350511, 'battledrift')
(-1.0736188041132313, 'turbine')
(-1.0724120950699776, 'is_authentic_no')
(-1.0681369188130159, 'fantasy')
(-1.0659341024332667, 'thankyounurses')
(-1.0651533400817692, 'driving')
(-1.0604322540739799, 'ai')
(-1.059302116739592, 'tennis')
(-1.0590980445378864, 'digital')
(-1.0569005317223048, 'chuck')
(-1.0545932594922955, 'pictureoftheweek')
(-1.0520735083453998, 'begins')
(-1.0495513115736217, 'highest')
(-1.0494478045592921, 'energy')
(-1.0481438036614159, 'hands')
(-1.0475899492055645, 'ibminsight')
(-1.0468071010016606, 'cognitive')
(-1.0432171283877578, 'happy')
(-1.0397831099055608, 'dadjoke')
(-1.0392940269502893, 'walmart')
(-1.0360645706887335, 'askskinexpert')
(-1.0360645706887335, 'revitalift')
(-1.0350173128205638, 'chanelhautecouture')
(-1.0335381580584768, 'partners')
(-1.0323142255230824, 'finale')
(-1.0318806245541436, 'empire')
(-1.0307284640832892, 'ep')
(-1.0295032405500475, 'badass')
(-1.029108297725861, 'mini')
(-1.028216608524972, 'hautecouture')
(-1.0230670989392676, 'request')
(-1.0218226760355313, 'ps')
(-1.0182385764854565, 'insidechanel')
(-1.0133917936196684, 'hourofcode')
(-1.0083130959978133, 'likely')
(-1.0069119141580563, 'grammys')
(-1.0029094443331781, 'force')
(-1.0019295435743589, 'accidents')
(-1.0017743463528543, 'small')
(-1.0010117105810963, 'dreams')
(-0.99454780341635396, 'congratulations')
(-0.99454544483994722, 'transform')
(-0.99234078444566909, 'retweets')
(-0.98724819720528456, 'donations')
(-0.98332502958139056, 'packs')
(-0.98329813920916642, 'like')
(-0.97645367852944787, 'frozen')
(-0.97172402303219862, 'tsum')
(-0.97000088109543059, 'innovations')
(-0.96860384425605062, 'oreocookieballs')
(-0.96756711481274082, 'ibmer')
(-0.96739739104524369, 'crime')
(-0.96439795488049607, 'title')
(-0.96309161425175527, 'collections')
(-0.96265606483339772, 'ingenuity')
(-0.96103597880064606, 'dance')
(-0.95026704815869956, 'wars')
(-0.94607411980929446, 'company')
(-0.94599848929013597, 'emojiscience')
(-0.94508186200930056, 'world')
(-0.94261001691449187, 'ibmstudios')
(-0.9411693187176714, 'cloud')
(-0.93854374378111449, 'lvgrandpalais')
(-0.93786371258078693, 'sagtoswag')
(-0.93773277814417688, 'earned')
(-0.93385709738955758, 'near')
(-0.93203775429420799, 'computing')
(-0.9279898605258754, 'cat')
(-0.92511877193118663, 'ibmsports')
(-0.92503599736892783, 'tired')
(-0.92130320683263367, 'mnf')
(-0.91991641640393018, 'digitalization')
(-0.91908287584165638, 'rides')
(-0.91533966720524462, 'jennifer')
(-0.91520760575985172, 'kriswu')
