Thu Jul 16 11:52:15 +0000 2015,RT @CHANNINGPOSTERS: First high resolution image of #Pluto causes concern. http://t.co/KWHg6uaO7A,395,0
Thu Jul 16 11:52:15 +0000 2015,Anyone wanna come to #pluto #PlutoFlyby  #NewHorizons for the weekend...? looks like a nice cool chill place to hangout...,0,0
Thu Jul 16 11:52:10 +0000 2015,"RT @KClausWBOY: Thursday morning forecast video and the latest from #NASA on #Pluto! 

https://t.co/qqtFX0cmdU http://t.co/9Kfb94mh5Q",2,0
Thu Jul 16 11:52:10 +0000 2015,"RT @KClausWBOY: Thursday morning forecast video and the latest from #NASA on #Pluto! 

https://t.co/qqtFX0cmdU http://t.co/9Kfb94mh5Q",2,0
Thu Jul 16 11:52:05 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:05 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:05 +0000 2015,"Thursday morning forecast video and the latest from #NASA on #Pluto! 

https://t.co/qqtFX0cmdU http://t.co/9Kfb94mh5Q",2,0
Thu Jul 16 11:52:03 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:03 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:03 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:03 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:03 +0000 2015,RT @johnspatricc: » http://t.co/0mpfF9XtYG Pluto #Pluto Pluto Mission: NASA s New Horizons Phones Home After Blackout 157 http://t.co/5UGu7…,48,0
Thu Jul 16 11:52:01 +0000 2015,"RT @bhgross144: Family Portrait (2015) 
#PlutoFlyby #Pluto (@BadAstronomer @coreyspowell @StarTalkRadio @airandspace @neiltyson) http://t.c…",415,0
Thu Jul 16 11:52:00 +0000 2015,"RT @IYL2015_Spain: A veces, avanzar es ver más claro #Pluto #NewHorizons http://t.co/Z979YCIp99",49,0
Thu Jul 16 11:51:53 +0000 2015,"#NewHorizons: Ten facts about Nasa's astonishing #Pluto mission and beyond 

#NASA #Space 

http://t.co/6AevDm1kyo http://t.co/yT7aON3qe7",0,0
Thu Jul 16 11:51:51 +0000 2015,RT @thinkgeek: A 3 billion mile long distance relationship. Sad #Pluto by BennuBird: http://t.co/tdZLuY3bV3 #PlutoFlyby http://t.co/8JJx8Qg…,548,0
Thu Jul 16 11:51:40 +0000 2015,RT @PatrickRedknap: First high res image of #Pluto is disturbing!!!! 😦 http://t.co/UJoPY2xDR1,133,0
Thu Jul 16 11:51:37 +0000 2015,Plz RT Inmiddels ook een overzicht van de afstanden binnen het #zonnestelsel op http://t.co/gub7QaCMsi (home page). #Pluto,0,0
Thu Jul 16 11:51:22 +0000 2015,RT @rooprajfox2: This sad #Pluto meme is making the internet weep http://t.co/M0PVJvvT7e http://t.co/m00LsJVYGN via @BuzzFeed,7,0
Thu Jul 16 11:51:16 +0000 2015,RT @icey_mark: Fantastic photogeologic #Pluto map from @OpenUniversity PhD Student in @daverothery's piece https://t.co/mxPdeWOqDS http://t…,51,0
Thu Jul 16 11:51:09 +0000 2015,"RT @itisprashanth: Evolution of our view of #Pluto , from a big blurred dot to a beautiful dwarf planet with a heart on it! http://t.co/tIA…",8,0
Thu Jul 16 11:51:07 +0000 2015,"RT @breakbeatjunkee: #Pluto
#PlutoFlyby
#NASA http://t.co/FKUYJauKdG",1,0
Thu Jul 16 11:50:58 +0000 2015,"RT @newsflickshindi: हमारे ग्रहों में भले #Pluto सबसे छोटा हो, लेकिन उसे लेकर दिलचस्पी सबसे ज्‍़यादा है... http://t.co/MBwFMEQgHv",2,0
Thu Jul 16 11:50:53 +0000 2015,First High Quality picture of #Pluto is a bit disturbing http://t.co/ZYpRmRhCrV,0,0
Thu Jul 16 11:50:42 +0000 2015,RT @StationCDRKelly: Day 109. Watched the sun set on a day that saw a #NewHorizon on #Pluto. Good night from @space_station! #YearInSpace h…,2404,0
Thu Jul 16 11:50:40 +0000 2015,Watch: Everything We Know About #Pluto in One GIF | WIRED http://t.co/SYy4WNaA5k,0,0
Thu Jul 16 11:50:38 +0000 2015,RT @DeathStarPR: Sssshhhhh! It's our little secret. #Pluto #ThatsNoMoon (via @rpaulwilson @kenetor) http://t.co/28IULiKdPT http://t.co/ckzl…,606,0
Thu Jul 16 11:50:31 +0000 2015,RT @thinkgeek: A 3 billion mile long distance relationship. Sad #Pluto by BennuBird: http://t.co/tdZLuY3bV3 #PlutoFlyby http://t.co/8JJx8Qg…,548,0
Thu Jul 16 11:50:31 +0000 2015,RT @StationCDRKelly: Day 110 On 2nd look #Pluto you look like a planet. Sorry I doubted you. Good night from @space_station! #YearInSpace h…,659,0
Thu Jul 16 11:50:24 +0000 2015,"RT @maxplanckpress: #NASANewHorizons new photos reveal #Pluto's youthful, icy mountains &amp; a mysterious moon: http://t.co/uidDG73Nyt http://…",25,0
Thu Jul 16 11:50:19 +0000 2015,"RT @newsflickshindi: हमारे ग्रहों में भले #Pluto सबसे छोटा हो, लेकिन उसे लेकर दिलचस्पी सबसे ज्‍़यादा है... http://t.co/MBwFMEQgHv",2,0
Thu Jul 16 11:50:13 +0000 2015,RT @cnni: The first close-up photos of #Pluto reveal a big surprise: http://t.co/IaAIVOOrUB http://t.co/98Cgp4XrhH,232,0
Thu Jul 16 11:50:04 +0000 2015,"Learn why #Pluto mission is such a big deal, see first close-up photos of the dwarf planet: http://t.co/rHROjlXfZO http://t.co/t3raYUjfY9",0,0
Thu Jul 16 11:50:01 +0000 2015,"RT @donnabrazile: What a week! We reached agreement with #Iran AND we reached #Pluto. Overall, getting to Pluto might have been a little le…",87,0
Thu Jul 16 11:49:59 +0000 2015,Pluto Pic: Is it a DOG? Is it a HEART? Or is it ... is it ... BIGFOOT? | The Register http://t.co/SGF1loIChr #pluto #space #science,0,0
Thu Jul 16 11:49:59 +0000 2015,RT @rooprajfox2: This sad #Pluto meme is making the internet weep http://t.co/M0PVJvvT7e http://t.co/m00LsJVYGN via @BuzzFeed,7,0
Thu Jul 16 11:49:48 +0000 2015,RT @punchingpandas: Earth receives #Pluto's picture @Sketch_Dailies http://t.co/Ox6F5ImLSM,91,0
Thu Jul 16 11:49:47 +0000 2015,RT @thinkgeek: A 3 billion mile long distance relationship. Sad #Pluto by BennuBird: http://t.co/tdZLuY3bV3 #PlutoFlyby http://t.co/8JJx8Qg…,548,0
Thu Jul 16 11:49:34 +0000 2015,"RT @planetscifi: Incredible photos of #Pluto #PlutoFlyby 
revealed for the first time by #NASA

#Planet #Scifi 
@planetscifi http://t.co/VG…",4,0
Thu Jul 16 11:49:14 +0000 2015,Best #Pluto one I've seen so far... http://t.co/NFtJFJMSBy,0,0
Thu Jul 16 11:49:14 +0000 2015,RT @lootcrate: Awwwwww. Now we want to hug Pluto. RT @NerdApproved Poor Pluto. #GIF #Pluto http://t.co/jIeq9JMFLD http://t.co/EDc04M83vd,38,0
Thu Jul 16 11:49:02 +0000 2015,"""#Pluto and Charon Shock @NASA Scientists With the Unexpected"" http://t.co/5R3opyUcjF",0,0
