Sat Apr  9 16:00:01 2016,261354
Sun Apr 10 16:00:00 2016,261349
Mon Apr 11 16:00:01 2016,261352
Tue Apr 12 16:00:01 2016,261366
Wed Apr 13 16:00:01 2016,261401
Thu Apr 14 16:00:01 2016,261417
Fri Apr 15 16:00:01 2016,261425
Sat Apr 16 16:00:00 2016,261441
Sun Apr 17 16:00:01 2016,261476
Mon Apr 18 16:00:01 2016,261489
Tue Apr 19 16:00:01 2016,261508
Wed Apr 20 16:00:01 2016,261521
Thu Apr 21 16:00:01 2016,261536
Fri Apr 22 16:00:01 2016,261580
Sat Apr 23 16:00:00 2016,261542
Sun Apr 24 16:00:01 2016,261544
Mon Apr 25 16:00:01 2016,261556
Tue Apr 26 16:00:01 2016,261579
Wed Apr 27 16:00:00 2016,261614
Thu Apr 28 16:00:00 2016,261687
Fri Apr 29 16:00:01 2016,261736
Sun May  1 16:00:01 2016,261812
Mon May  2 16:00:01 2016,261805
Tue May  3 16:00:00 2016,261824
Wed May  4 16:00:01 2016,261902
Thu May  5 16:00:00 2016,261995
Fri May  6 16:00:01 2016,262049
Sat May  7 16:00:01 2016,262136
Sun May  8 16:00:01 2016,262201
Mon May  9 16:00:00 2016,262242
Tue May 10 16:00:01 2016,262265
Wed May 11 16:00:00 2016,262228
Thu May 12 16:00:00 2016,262184
Fri May 13 16:00:00 2016,262134
Sat May 14 16:00:00 2016,262073
Sun May 15 16:00:01 2016,262145
Mon May 16 16:00:01 2016,262175
Tue May 17 16:00:00 2016,262258
Wed May 18 16:00:01 2016,262332
Thu May 19 16:00:01 2016,262385
Fri May 20 16:00:01 2016,262422
Sat May 21 16:00:01 2016,262457
Sun May 22 16:00:00 2016,262481
Mon May 23 16:00:00 2016,262512
Tue May 24 16:00:00 2016,262550
Wed May 25 16:00:01 2016,262902
Thu May 26 16:00:01 2016,263059
Sat May 28 16:00:01 2016,263236
Sun May 29 16:00:01 2016,263297
Mon May 30 16:00:00 2016,263346
Tue May 31 16:00:01 2016,263375
Thu Jun  2 16:00:00 2016,263456
Fri Jun  3 16:00:01 2016,263501
Sat Jun  4 16:00:01 2016,263527
Sun Jun  5 16:00:00 2016,263588
Mon Jun  6 16:00:01 2016,263633
Thu Jun  9 16:00:00 2016,263763
Sat Jun 11 16:00:01 2016,263920
Sun Jun 12 16:00:01 2016,263967
Mon Jun 13 16:00:01 2016,264121
Tue Jun 14 16:00:01 2016,264184
Wed Jun 15 16:00:00 2016,264232
Fri Jun 17 16:00:01 2016,264339
Sat Jun 18 16:00:01 2016,264406
Sun Jun 19 16:00:00 2016,264444
Mon Jun 20 16:00:00 2016,264480
Tue Jun 21 16:00:00 2016,264483
Thu Jun 23 16:00:01 2016,264619
Fri Jun 24 16:00:00 2016,264663
Sat Jun 25 16:00:00 2016,264711
Sun Jun 26 16:00:01 2016,264754
Mon Jun 27 16:00:01 2016,264792
Tue Jun 28 16:00:00 2016,264812
Wed Jun 29 16:00:01 2016,264888
Thu Jun 30 16:00:01 2016,264931
Fri Jul  1 16:00:01 2016,265010
Sat Jul  2 16:00:01 2016,265045
Sun Jul  3 16:00:00 2016,265109
Mon Jul  4 16:00:01 2016,265192
Tue Jul  5 16:00:00 2016,265286
Wed Jul  6 16:00:00 2016,265435
Thu Jul  7 16:00:01 2016,265552
Fri Jul  8 16:12:47 2016,265707
Fri Jul  9 16:12:47 2016,265793
Fri Jul 10 16:12:47 2016,265879
Fri Jul 11 16:12:47 2016,265965
Tue Jul 12 23:46:29 2016,266051
Wed Jul 13 19:11:38 2016,266107
Thu Jul 14 18:13:10 2016,266168
Fri Jul 15 06:00:01 2016,266294
Sat Jul 16 06:00:02 2016,266451
Sun Jul 17 06:00:02 2016,266591
Mon Jul 18 06:00:02 2016,266746
Tue Jul 19 20:00:01 2016,266911
Wed Jul 20 06:00:02 2016,267131
Thu Jul 21 06:00:02 2016,267436
Fri Jul 22 06:00:02 2016,267713
Sat Jul 23 06:00:02 2016,267908
Sun Jul 24 06:00:02 2016,268066
Mon Jul 25 06:00:02 2016,268207
Tue Jul 26 06:00:02 2016,268478
Wed Jul 27 06:00:02 2016,268652
Thu Jul 28 06:00:02 2016,268880
Fri Jul 29 06:00:02 2016,269164
Sat Jul 30 06:00:02 2016,269355
Sun Jul 31 06:00:03 2016,269493
Mon Aug  1 06:00:02 2016,269614
