9.99589981607e-07	symbolic
9.99589981606e-09	sultanpur
9.99574651303e-05	relief
9.98843939814e-05	el
9.98530600103e-06	wollongong
9.96701775444e-06	boat
9.96142841727e-05	fuel
9.95641533731e-06	prosper
9.93497119334e-05	cannabis
9.93220472087e-05	smith
9.91815114781e-05	americatogether
9.91757798047e-06	obviously
9.9153751188e-06	baseball
9.90598373217e-05	beginning
9.89909741785e-06	grid
9.89685315772e-05	islamism
9.89102568215e-05	checks
9.8906554876e-05	17
9.88139820246e-06	nypol
9.87498167313e-06	participate
9.87419832395e-06	wade
9.87338325079e-05	castle
9.87245348016e-05	affected
9.85767611927e-06	approved
9.85429123534e-06	yellow
9.85429123534e-06	benefited
9.8459460929e-05	duchess
9.84536277163e-05	hands
9.84064561259e-05	col
9.83865337088e-05	paper
9.83439743472e-06	profile
9.82785178352e-05	space
9.82610104032e-05	housing
9.82590975672e-05	weather
9.81997323537e-05	isds
9.81994718406e-05	mentioned
9.81132306152e-06	12pet
9.79715064556e-05	blame
9.79669878802e-05	abc
9.79598181974e-06	dep
9.79598181974e-06	cosponsor
9.79339441974e-05	worked
9.79027320563e-06	votetrumpsc
9.7883762438e-06	zardari
9.78385747399e-05	jr
9.77825349298e-05	warn
9.77449940347e-06	beaten
9.77185378571e-06	4b
9.76413545933e-05	lithuania
9.76265569623e-05	sacrifice
9.75901386458e-05	fracking
9.75475360076e-05	minors
9.75401943756e-05	strongly
9.74143712618e-06	traditional
9.74140841609e-05	unborn
9.73952738549e-05	solution
9.73340881164e-05	victim
9.73112336162e-05	ki
9.72798311256e-06	chairing
9.71960813528e-05	easy
9.71034293533e-05	youngest
9.70737357599e-05	fixing
9.70596854304e-05	succeed
9.70316744978e-05	socialist
9.70090138992e-05	commons
9.6946617073e-05	controlled
9.69368466596e-05	grateful
9.69253600145e-05	johnson
9.69172317988e-05	hq
9.69065292481e-05	holding
9.6861695466e-05	religiousliberty
9.68458909332e-05	admits
9.68389964789e-06	lemonade
9.67421759429e-05	applications
9.66782770557e-05	defeated
9.65813881771e-06	fishing
9.64208175047e-05	urge
9.63978399986e-05	minnesota
9.63122581369e-05	bruny
9.63121805306e-05	lack
9.62678892532e-06	bonuses
9.61589801013e-06	releases
9.61313826768e-06	profitable
9.61047590393e-05	carbon
9.60513799389e-05	reached
9.60390374487e-09	illawarra
9.60374689474e-05	tens
9.60211383539e-06	continent
9.59999412407e-05	russia
9.59562619921e-05	adam
9.58606358825e-05	gop2012
9.58246059435e-05	representing
9.5760848433e-05	passage
9.57051906315e-05	laid
9.5570554339e-07	duncan
9.55441623033e-06	opmhack
9.54896852003e-05	beer
9.53974889488e-06	grotesque
9.53182249758e-06	michelle
9.52418440282e-06	damage
