9.9966883023e-05	visiting
9.98430661304e-06	superbowl
9.98410669562e-05	houston
9.98334324761e-05	expect
9.98327850535e-06	trevorpride
9.9805471022e-06	dawn
9.97884638168e-05	trips
9.97752583171e-05	finishthefight
9.97442442029e-07	scaling
9.97140289096e-05	que
9.97037701854e-05	francis
9.95754710563e-06	teenager
9.95365931055e-05	scenes
9.95263615266e-07	nuestro
9.94377518743e-06	mh370
9.94219505471e-06	tca16
9.93939986682e-05	latrines
9.93839644265e-05	election
9.9351555687e-05	performance
9.9327194218e-05	achieve
9.91939185504e-06	q8
9.91302758326e-06	irina
9.91302758326e-06	buddy
9.91224245417e-06	leads
9.91125393615e-05	games
9.90725131967e-05	groundhogday
9.90299840866e-05	air
9.90057804633e-05	ashokaatskoll
9.88259454162e-05	manager
9.876245305e-07	relations
9.87569404065e-07	policing
9.86942599276e-06	ireland
9.86825481527e-06	openenrollment
9.86564015635e-05	term
9.86214762708e-05	expression
9.8539604438e-06	aviation
9.85223473989e-05	prevent
9.84031267225e-05	snapchat
9.83704173148e-05	livia
9.83377533077e-05	dollar
9.8289362182e-05	bombing
9.82409426453e-05	enjoy
9.8234971614e-05	speech
9.81928728774e-06	highest
9.81859431463e-05	places
9.80888013595e-05	nov
9.80642346019e-05	sentence
9.80362324706e-05	site
9.78281179422e-05	500
9.78094450606e-05	fishing
9.77792271139e-05	closed
9.77667949205e-05	died
9.77402450342e-06	economies
9.77324737318e-05	smoke
9.75525495341e-05	ky
9.75043386829e-05	deforestation
9.74994708195e-05	caucus
9.74714529863e-07	sanfrancisco
9.74636814727e-05	authorities
9.74142726783e-05	psalm
9.73594750507e-05	serena
9.72452662227e-05	destroyed
9.72268286915e-05	industry
9.72078031048e-06	taxed
9.71662146988e-05	loans
9.71261340758e-06	im
9.71230920866e-05	guess
9.69916258783e-05	features
9.69454056035e-05	exam
9.69265038845e-05	waste
9.68629031637e-05	youthday
9.68628844543e-05	artist
9.66894930797e-05	governor
9.66615148605e-05	town
9.66534280752e-05	representative
9.66374055593e-07	follows
9.66372177609e-05	connections
9.66232202674e-05	closes
9.66057473624e-05	empowers
9.65606204557e-05	source
9.65532027352e-06	rose
9.6545712673e-09	yitao
9.65328196053e-05	prices
9.65050255517e-06	spacewalk50
9.65050255517e-06	silent
9.64700795227e-05	hits
9.6354199826e-05	joint
9.63525275154e-07	shot
9.62220431872e-07	appearance
9.61707979706e-05	inspirationmw
9.61683193292e-05	recording
9.60911839079e-05	feat
9.60910445748e-05	fix
9.60615308978e-05	protected
9.59862784397e-05	ban
9.59703546396e-05	encourage
9.59657141005e-07	tear
9.59626158924e-05	consequences
9.58347563687e-05	trust
9.57891457307e-05	feelgoodfriday
