user,created_time,tweet_id,user_follcount,user_following,retweet,favourite,has_media,message
Renegade98,Tue Mar 15 04:20:27 +0000 2016,709595087047671808,1515,1431,0,0,has_no_media,The planet just obliterated another heat record https://t.co/gZ6UvmCNmV via @motherjones #globalwarming
ErroldMoody,Tue Mar 15 04:17:23 +0000 2016,709594315241168896,291,51,0,0,has_no_media,Dangerous global warming will happen sooner than thought – study - The Guardian https://t.co/j7vkn4CGtO #GlobalWarming
CatmanForever,Tue Mar 15 04:14:27 +0000 2016,709593576942870528,126,45,0,0,has_no_media,Earth sets terrifying new temperature record | The New Daily https://t.co/cKWKFsfJfN #auspol #GlobalWarming #ClimateChange
macdade2,Tue Mar 15 04:14:05 +0000 2016,709593487419674625,791,917,4,2,has_no_media,“Giant metaphor crashes through the ice in Canada’s North.”  #irony  #globalwarming https://t.co/dQ4A4GzLnL
Climate_Cop,Tue Mar 15 04:12:10 +0000 2016,709593003250294784,353,195,0,0,has_video,#GlobalWarming https://t.co/HFKmb3PT5K Marc Morano: Statement at CFACT Rio+20 press briefing
priyuagarwal,Tue Mar 15 04:11:11 +0000 2016,709592758810447872,146,258,0,0,has_no_media,February breaks #globaltemperature records #greenhouse #gases #globalwarming https://t.co/w8PqSQFYUN -via @inshorts
looseweight2016,Tue Mar 15 04:04:37 +0000 2016,709591103024988160,56,91,0,0,has_no_media,Health Care Tips | Health Care Tips... https://t.co/WzlxCG0JPj #scorpio #globalwarming | https://t.co/L1OV6bBe7I https://t.co/Bpi0UzEv0g
aireguru,Tue Mar 15 04:02:08 +0000 2016,709590479231279108,486,1451,0,0,has_no_media,February Blows Away Global Heat Record: February 2016 was by far the warmest February  and the most… https://t.co/zbtzuHQYU1 #GlobalWarming
tjwiseman,Tue Mar 15 04:00:21 +0000 2016,709590029383901184,8191,8106,4,0,has_no_media,https://t.co/wEafFLkw45 Please Retweet! #climatechange #GlobalWarming
PresEarthProj,Tue Mar 15 03:50:07 +0000 2016,709587455272493056,20,39,0,0,has_no_media,https://t.co/T2YBP5OMRS #globalwarming &amp; implications that effect everyone. Still have a chance to #preservetheearth https://t.co/SH6DLeVjC3
NaiJaffer,Tue Mar 15 03:48:50 +0000 2016,709587132642230273,22,32,0,0,has_no_media,February breaks global temperature records by 'shocking' amount https://t.co/nN4c5JYJFP #climatechange #globalwarming
brandt_mike,Tue Mar 15 03:45:09 +0000 2016,709586205587836928,2303,2028,0,0,has_no_media,#GlobalWarming Party Time! -&gt; Days After $500 000 US Contribution  U.N. Green Climate Fund Increases Staff by 150% https://t.co/SnZYvQXLza
emallon18,Tue Mar 15 03:41:27 +0000 2016,709585272413925376,52,293,0,1,has_no_media,Ya'll it's getting ' hot up in here #globalwarming  https://t.co/h53omBdQyQ
MattiMyTeenLife,Tue Mar 15 03:38:24 +0000 2016,709584507414786049,56,180,0,0,has_no_media,Today we had very British weather in Sydney... Somethings broken... #globalwarming
SWORDivision,Tue Mar 15 03:36:29 +0000 2016,709584026294738945,1776,61,0,0,has_no_media,Earth is warming up #GlobalWarming / La Tierra se esta calentando #CalentamientoGlobal &gt;&gt;&gt; https://t.co/8O03WGvWRH
ErroldMoody,Tue Mar 15 03:32:52 +0000 2016,709583113014419457,291,51,0,0,has_no_media,The Arctic and Global Warming - Stanly News &amp; Press https://t.co/RdWGNEBX1N #GlobalWarming
istaken,Tue Mar 15 03:32:43 +0000 2016,709583077371203585,53,64,0,1,has_no_media,Honestly if #globalwarming was actually #DeathToSpring I would be leader of the fan club and would try to sway people to our cause.
climatehawk1,Tue Mar 15 03:31:08 +0000 2016,709582677158924288,26640,28100,10,7,has_no_media,Why #cleanenergy is win-win for the U.S.: @ClimateNewsDay  https://t.co/rpxeMKSp5g #cleanair #climate #globalwarming #divest
bethanwolfenden,Tue Mar 15 03:29:23 +0000 2016,709582239294758912,873,298,0,0,has_no_media,Love trees and oxygen  hate #globalwarming. Check out this initiative planting 10 000 new trees to restore forests https://t.co/RMNgEoreWt
ClimateEngr_ing,Tue Mar 15 03:19:38 +0000 2016,709579784825802752,573,423,2,1,has_no_media,Could bright  foamy wakes from #ocean ships combat #GlobalWarming?  https://t.co/8MvYnxM9u2  #Geoengineering #climate #science #tech #debate
TaishkaLefler,Tue Mar 15 03:11:00 +0000 2016,709577611853242368,2070,3442,0,0,has_no_media,These days Any glacier needs the tagline "See it before it's gone!" ☹️ #glacier #globalwarming #nature  https://t.co/hap8S9klhp
soylentbeige,Tue Mar 15 03:08:03 +0000 2016,709576869239083008,5436,5890,0,0,has_no_media,This is the BIG ONE  the #GlobalWarming scam  and #Kasich is ALL for it. Kasich &amp; #ClimateChange https://t.co/Xvkv42vUSu #OhioPrimary #tcot
CitizensJournUS,Tue Mar 15 02:50:46 +0000 2016,709572521016692736,106,27,0,0,has_no_media,https://t.co/Ku9XuvTl4k  #GlobalWarming The Daily... https://t.co/3Lv6Hd2tmM
MaureenWCT,Tue Mar 15 02:44:05 +0000 2016,709570838069010433,445,505,0,0,has_no_media,The planet had its biggest temperature spike in modern history. #globalwarming #tooreal  https://t.co/1rXN7pAGHU
Myownvoice79,Tue Mar 15 02:42:54 +0000 2016,709570540592300032,42,82,0,0,has_no_media,My alma mater published a research study concerning #climatechange and #globalwarming #conservation #uga  https://t.co/Ino10opla0
thewebsfastest,Tue Mar 15 02:42:51 +0000 2016,709570528495976449,1578,15,0,0,has_no_media,armastis : Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… … https://t.co/K2V0faobSv)
thewebsfastest,Tue Mar 15 02:42:51 +0000 2016,709570526902145024,1578,15,0,0,has_no_media,armastis : Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… … https://t.co/FUSURC4oa5)
thewebsfastest,Tue Mar 15 02:42:50 +0000 2016,709570523936768000,1578,15,0,0,has_no_media,armastis : Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… … https://t.co/B6hhKPAR8D)
Igofboston,Tue Mar 15 02:42:11 +0000 2016,709570360589557760,1169,0,0,0,has_no_media,Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics #supercars #instacars #carpo… https://t.co/87A48nT3Bo
Igofboston,Tue Mar 15 02:42:05 +0000 2016,709570333876068352,1169,0,0,0,has_no_media,Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics #supercars #instacars #carpo… https://t.co/4d6h9aIYkV
Igofboston,Tue Mar 15 02:42:03 +0000 2016,709570326133403650,1169,0,0,0,has_no_media,Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics #supercars #instacars #carpo… https://t.co/VQACFTRxkj
bettycjung,Tue Mar 15 02:40:20 +0000 2016,709569892127809537,325,88,0,0,has_no_media,Antarctica's ice is being carved up from below https://t.co/DBJtxiggnr #GlobalWarming https://t.co/OgTBMz9zWh
armastis,Tue Mar 15 02:38:51 +0000 2016,709569522508951553,2719,393,0,1,has_no_media,Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… https://t.co/wzwWBqnReu
armastis,Tue Mar 15 02:38:17 +0000 2016,709569379508293633,2719,393,0,0,has_no_media,Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… https://t.co/hbfKw8Q8xt
JeanineEugene,Tue Mar 15 02:37:21 +0000 2016,709569141372420097,218,200,0,0,has_no_media,February breaks global temperature records by 'shocking' amount https://t.co/Kvs5xtibTy 🔥 #climatechange #globalwarming
armastis,Tue Mar 15 02:37:17 +0000 2016,709569125450981377,2719,393,0,0,has_no_media,Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… https://t.co/kP3ujcOkbb
nartured,Tue Mar 15 02:34:08 +0000 2016,709568331586514944,3563,3683,2,0,has_no_media,Methane emissions on public lands impact climate change and waste energy |… https://t.co/gAhFEXj9pF #globalwarming #environment
lalalalaurs,Tue Mar 15 02:30:24 +0000 2016,709567395661221889,243,440,0,0,has_no_media,#globalwarming is as serious as ❤️attack...but like... ❤️attack where u don't have bottles o Bayer just layin around https://t.co/KXEkmwGHRp
ACTadaptation,Tue Mar 15 02:28:32 +0000 2016,709566925974540289,2373,2006,0,0,has_no_media,#Climate deniers blame #globalwarming on nature. This NASA data begs to differ https://t.co/ssF8d91wfc
thewebsfastest,Tue Mar 15 02:27:57 +0000 2016,709566776590376961,1578,15,0,0,has_no_media,armastis : Gonna pick up one of these bad boys one day. ° ° ° #hummer #h1 #globalwarming #exotics… … https://t.co/NBfrmWICUN)
brownbear3030,Tue Mar 15 02:25:07 +0000 2016,709566063571111937,299,476,0,1,has_no_media,Hate to be a naysayer but... February breaks global temperature records by 'shocking' amount https://t.co/EqSc7tHTKQ #globalwarming
SiddRerink,Tue Mar 15 02:17:58 +0000 2016,709564264915271680,33,94,0,0,has_no_media,yeah it's called #globalwarming #climatechange or whatever you want to call it.
Admiral_Hero,Tue Mar 15 02:13:04 +0000 2016,709563030472753154,149,641,0,0,has_no_media,#NPC Is this the #globalwarming that Shorten will spend billions on? FFS vote @LiberalAus https://t.co/4CtVyDKgLP
DunkenKBliths,Tue Mar 15 02:10:48 +0000 2016,709562461112774658,3908,3366,4,2,has_no_media,and there it is... #globalwarming #weather #risingwater https://t.co/lEPliPPFz5
DunkenKBliths,Tue Mar 15 02:08:39 +0000 2016,709561918302789632,3908,3366,6,3,has_no_media,Welcome to Australian Politics !  #auspol #globalwarming #risingwater #headinthesand https://t.co/QsxzaaivvS
CUE_Intl,Tue Mar 15 02:07:15 +0000 2016,709561567491309569,456,585,0,3,has_no_media,Here we go. #yeg #green #sustainable #yeswecan #urban #globalwarming @doniveson @CityofEdmonton  https://t.co/imW0wUehtd
SteveColan,Tue Mar 15 02:05:23 +0000 2016,709561097481801729,32,107,0,0,has_video,https://t.co/NeTxalFMc4 - Rising sea levels will be a huge issue in the future. #sealevelrise #globalwarming #wochit
asianpenmaster,Tue Mar 15 02:04:20 +0000 2016,709560834595237888,96,65,0,0,has_no_media,I need to start bringing my giant fan to work. The heat is unbelievable. #globalwarming
ClimateNewsCA,Tue Mar 15 02:01:52 +0000 2016,709560214928891906,1281,233,0,0,has_no_media,Oceanic Influences on Recent Continental Warming https://t.co/oau29hKxTe #Climate #ClimateChange #GlobalWarming https://t.co/HT6tKQgCHn
MyFogponics,Tue Mar 15 02:01:36 +0000 2016,709560147132215297,453,1969,0,0,has_no_media,#inspired #hope from #einstein #EleanorRoosevelt #rumi and #courseinmiracles  #globalwarming What Facebook ... https://t.co/yI3tERawes
PeterRelph,Tue Mar 15 01:54:42 +0000 2016,709558410186850304,856,737,2,1,has_no_media,Almost everybody  Just not the ones who can do anything about it.  #globalwarming #climatechange https://t.co/3LV0raNpHC
nataltatal,Tue Mar 15 01:44:13 +0000 2016,709555770531033089,23,68,0,2,has_no_media,Trader Joe's: Stop Creating SO MUCH WASTE - Sign the Petition! https://t.co/w6nIvVvOTd #climate  #solar  #globalwarming  #drought
AlvinChipmunk00,Tue Mar 15 01:40:05 +0000 2016,709554732378025985,215,161,0,0,has_no_media,@ABC7Chicago @kaplanikids Not "incredible".  Frightening! #climatechange #globalwarming
bjcawood,Tue Mar 15 01:37:07 +0000 2016,709553984030126081,52,91,0,0,has_no_media,Scientists: Record 2016 temperatures add urgency to climate deal #globalwarming. This is the planetary cycle people. https://t.co/xzvMGJXnkA
ErroldMoody,Tue Mar 15 01:33:03 +0000 2016,709552963258327045,291,51,0,0,has_no_media,It's official: We can now say global warming has made some weather events worse - Washington Post https://t.co/NLfI3aSmpT #GlobalWarming
ajcroyals,Tue Mar 15 01:32:14 +0000 2016,709552757171200002,56,126,0,0,has_no_media,Since it was 75 on 3-14  does that mean it will be 115 on 7-14 @WeatherRick ?  #globalwarming
climatehawk1,Tue Mar 15 01:31:03 +0000 2016,709552458796703744,26640,28100,11,6,has_no_media,Where climate change consequences disrupt lives https://t.co/g5mpuBq30X #climatedisruption #globalwarming #NC #divest
ChloeMS,Tue Mar 15 01:26:28 +0000 2016,709551304092295169,1442,1255,0,0,has_no_media,A #Republican will not believe in #ClimateChange/#GlobalWarming even when their house is flooding  being blown away  or buried in snow! #GOP
This_is_indra,Tue Mar 15 01:26:17 +0000 2016,709551257053061121,51,178,0,1,has_no_media,February breaks global temperature records by 'shocking' amount https://t.co/OmdV6FBovB #globalwarming #greenhouse #drought #environment
MaxRochon1,Tue Mar 15 01:25:25 +0000 2016,709551042053152768,123,803,0,0,has_video,@CBCNews  Alberta Canada 1 of 3 - Toxic - VICE  https://t.co/PDhA6YFF2p #dirtyoil #oilsands #tarsands #Alberta #ronaambros #globalwarming
armagny,Tue Mar 15 01:25:23 +0000 2016,709551031537901568,971,1869,1,1,has_no_media,No patterns here. Just ask Dutton. He's a scientifist. #auspol #climatechange #globalwarming #EarthIsFlat  https://t.co/sPZN1xKXOD
LastExtinction,Tue Mar 15 01:23:51 +0000 2016,709550647192977408,18,140,2,1,has_no_media,Zero carbon emissions target to be enshrined in UK law #climatechange #globalwarming #emissions https://t.co/eQpxyzQwIv
S_VanRijn2,Tue Mar 15 01:21:00 +0000 2016,709549929530834944,23,117,0,0,has_no_media,For all those who think global warming does not exist https://t.co/MjOfahDGrL #globalwarming #rechauffementclimatique #naturelovers #nature
Andrew_McCallum,Tue Mar 15 01:12:48 +0000 2016,709547864045674496,553,465,0,0,has_no_media,https://t.co/m5tSV34Nxn this man is an embarrassing expert on deception definitely not #climatechange #globalwarming
riderwhowrites,Tue Mar 15 01:09:09 +0000 2016,709546948127289347,954,733,0,1,has_no_media,Trees to the rescue. Help save our forests. Plant a tree. #conservation #sustainability #globalwarming https://t.co/1w8JPs68XC
MattVATech,Tue Mar 15 01:07:43 +0000 2016,709546583977807872,2540,274,0,0,has_no_media,The marketing team of #TinyHouse movement shud work on #globalwarming. If u can rebrand trailer parks as hip/cool  humanity needs ur skills.
PolToons,Tue Mar 15 01:05:12 +0000 2016,709545952214982658,12198,10943,56,14,has_no_media,#GlobalWarming Heretics! by Henry Payne #JunkScience #DemocratLiesMatter #DontGetFooledAgain https://t.co/zT4PPy1flf https://t.co/b3GbpD8A9K
ReachScale,Tue Mar 15 01:05:08 +0000 2016,709545935139954688,14983,12636,4,1,has_no_media,Record-Shattering Feb Warmth Bakes Alaska  Arctic 18°F Above Norm https://t.co/PRCurAVLPg v @SustMeme #globalwarming https://t.co/FcwqfGdL1B
nina_wirk,Tue Mar 15 01:01:36 +0000 2016,709545045490143232,683,998,0,0,has_no_media,#NASA data: February breaks global temperature records by 'shocking' amount https://t.co/RgxzZWJxjK #globalwarming https://t.co/j5Nh5BrZYb
blueskies422,Tue Mar 15 00:56:40 +0000 2016,709543805079302144,94,105,0,0,has_no_media,Just like what @LeoDiCaprio said it's happening &amp; it's fast! Don't take it for granted #GlobalWarming #ClimateChange https://t.co/2isaQ3NGpl
Admiral_Hero,Tue Mar 15 00:55:55 +0000 2016,709543616797024256,149,641,0,0,has_no_media,#auspol Lefties are ashamed that only a @LiberalAus has managed to clean up the planet #globalwarming https://t.co/VklxwtPBIp
human_idiocy,Tue Mar 15 00:55:54 +0000 2016,709543613416349696,681,801,0,0,has_no_media,Scare Tactic: February breaks global temperature records by 'shocking' amount  https://t.co/7oxluXbwFr  #globalwarming is a farce
flyaway47,Tue Mar 15 00:46:27 +0000 2016,709541235883507712,276,529,0,0,has_no_media,The planet had its biggest temperature spike in modern history in February https://t.co/YnZ7VeOHtC #globalwarming https://t.co/n0k0GUpnZ0
bariirad,Tue Mar 15 00:45:39 +0000 2016,709541033642594304,17,33,0,0,has_no_media,February 2016 Was the Most Abnormally Warm Month Ever Recorded  Topping January 2016. #globalwarming #climatechange https://t.co/kTtP3KJZns
GnarlyNesh,Tue Mar 15 00:42:56 +0000 2016,709540350059159552,519,1157,0,0,has_no_media,#PopularScience: #SO2 #Pollution Hid #GlobalWarming From Us For Years. https://t.co/IMQhnLq6gV #climatechange
PlantsLoveCO2,Tue Mar 15 00:32:03 +0000 2016,709537608733433856,129,251,0,0,has_no_media,WUWT:Claim: Sea Level Rise Could Displace Millions of US Citizens #COP21 #ClimateChange #climate #globalwarming https://t.co/2IMG1606S2
climatehawk1,Tue Mar 15 00:31:05 +0000 2016,709537366591954945,26640,28100,21,5,has_no_media,#Climate change impact on food will go beyond production https://t.co/aPdSY05FfK via @TR_Foundation #globalwarming #divest
channingdutton,Tue Mar 15 00:30:25 +0000 2016,709537199989989376,238,50,0,0,has_no_media,Green grass report from central Nebraska.  Mowing started in February. This is #globalwarming changing the heartland.
tjconnorstweets,Tue Mar 15 00:28:26 +0000 2016,709536698208624640,3727,3505,0,3,has_no_media,.@CFJC_Today calling for a beauty in #Regina  not so much in #Edmonton. Who says #GlobalWarming isn't real! https://t.co/ybyK8ifjTD
Admiral_Hero,Tue Mar 15 00:16:35 +0000 2016,709533718721921024,149,641,0,0,has_no_media,#auspol #globalwarming lies continue.  Scientists need more of your research  $$$$ https://t.co/QyNsgWv6ER
sally_bon,Tue Mar 15 00:13:02 +0000 2016,709532823460315137,847,2039,0,1,has_no_media,Chief Scientist of Australia: "We're not winning the battle". #climatechange #science @QandA #auspol #carbon #globalwarming #renewableenergy
Admiral_Hero,Tue Mar 15 00:11:05 +0000 2016,709532333737521152,149,641,0,0,has_no_media,#auspol #climatechange #globalwarming alarmists have just reset the catastrophe clock again. This is so ridiculous https://t.co/9gH1DYeA81
mfisher096,Tue Mar 15 00:07:39 +0000 2016,709531468230483968,2323,1606,5,1,has_no_media,Record-breaking heat shows world is losing battle against #ClimateChange #GlobalWarming https://t.co/9oOYJpSx1k https://t.co/eDAO9cOcQd
Climate_Cop,Tue Mar 15 00:06:12 +0000 2016,709531105985167362,353,195,0,0,has_no_media,#GlobalWarming https://t.co/vmXox0erw8 Guest post by Bill DiPuccio  Science Teacher Let’s face it  high school science videos can be boring…
GrahamWriter,Tue Mar 15 00:05:43 +0000 2016,709530981699555328,17975,16859,1,0,has_no_media,Are #ALT3 and #GlobalWarming fiction? https://t.co/J9T3D3AGy9 #Conspiracy #SciFi https://t.co/Ei0Ivlg1Ig
looseweight2016,Tue Mar 15 00:04:09 +0000 2016,709530588009476096,56,91,0,0,has_no_media,Health Tips | Pineapple Remedy for ... https://t.co/tsZKEwM3Fg #scorpio #globalwarming | https://t.co/L1OV6bBe7I https://t.co/cuP2Kl1whs
MyFogponics,Tue Mar 15 00:03:20 +0000 2016,709530384833323008,453,1969,0,0,has_no_media,#inspired #hope from #einstein #EleanorRoosevelt #rumi and #courseinmiracles  #globalwarming Robots Are Dyi... https://t.co/3Qc8zInoLT
Admiral_Hero,Tue Mar 15 00:02:28 +0000 2016,709530166729412609,149,641,1,0,has_no_media,#auspol #globalwarming #climatechange scientists reset the catastrophe clock again.  They need more research  $$$$ https://t.co/xeJ7QfOV8A
LauraBPop,Mon Mar 14 23:59:32 +0000 2016,709529426388586496,338,274,0,1,has_no_media,Dog walk after dinner thanks to #DaylightSavingTime and #globalwarming #60Degrees
PLStitangolf,Mon Mar 14 23:58:10 +0000 2016,709529082720034816,137,147,0,0,has_no_media,@Aaron_King7 @StackhouseRyan @Adavis_22 New shorts policy...Decide what to wear on your own  but you live with it! #globalwarming #nocursing
emilyhurley2014,Mon Mar 14 23:56:45 +0000 2016,709528728116723713,621,429,0,1,has_no_media,Update: it is almost 7pm and the sun is STILL doing its thang #globalwarming
PlantsLoveCO2,Mon Mar 14 23:56:04 +0000 2016,709528555709997056,129,251,0,0,has_no_media,Judith Curry:Attribution of extreme weather events? #COP21 #globalwarming #ClimateChange #climate https://t.co/jwV9d1lXwA
RickerMaple,Mon Mar 14 23:48:22 +0000 2016,709526617425645568,955,522,0,2,has_no_media,shout out to that lightening. first I've ever heard it in March. #globalwarming
hedys2015,Mon Mar 14 23:45:42 +0000 2016,709525945929994243,1700,4824,0,0,has_no_media,Big Problem - Greenland's Ice Sheet Is Filthy https://t.co/A8aVnaD3q4  #bamboo #climatechange #mommy #globalwarming https://t.co/PdhSzPmUtG
Station_Keeper,Mon Mar 14 23:44:02 +0000 2016,709525527879548928,1327,2086,0,0,has_no_media,Running my air-conditioner in #March. Naw  nothing to this global warming. #climatechange #globalwarming #weather
gerfingerpoken2,Mon Mar 14 23:39:24 +0000 2016,709524361040932865,19853,8696,2,0,has_no_media,(IBD) Arctic Predicted 2B Ice Free By 2013 - Oops! Al Gore... https://t.co/5DmTwNAKX8 #globalwarming #climatechage- https://t.co/L6Vee8aYKL
DevonGCrowe,Mon Mar 14 23:33:37 +0000 2016,709522903801311234,12149,13344,0,2,has_no_media,#globalwarming #disaster #climatechange Sea level disaster: https://t.co/GoKSeRHcdV Or it can be prevented: https://t.co/RiJopL7H9I
WorldEventsNews,Mon Mar 14 23:27:05 +0000 2016,709521260678500352,2221,2148,0,0,has_no_media,#climatechange #usa Flashback: Watch: CIA chief: Obama didn’t bomb ISIS oil wells ‘becaus... https://t.co/8KyYrOvTPC #globalwarming #news
wr689,Mon Mar 14 23:26:38 +0000 2016,709521147503587328,104,181,0,0,has_no_media,Last month's high temperatures broke 100 yrs of records - a #globalwarming #shocker #climateemergency #calltoaction  https://t.co/e5dzKWTlBs
mfisher096,Mon Mar 14 23:24:27 +0000 2016,709520596179226624,2323,1606,1,1,has_no_media,#February breaks #Global Temperature by a 'Shocking Amount' #GlobalWarming #ClimateChange https://t.co/yyDNCXfWqW https://t.co/9ShcJijdh6
PlantsLoveCO2,Mon Mar 14 23:24:18 +0000 2016,709520558489206785,129,251,0,0,has_no_media,Warren Meyer:I love Windows 7 and am Exhausted with Microsoft's Efforts to Make Me Switch #COP21 #globalwarming https://t.co/Ut9C1uMfye
cleanairasia,Mon Mar 14 23:22:23 +0000 2016,709520079839363073,1145,370,0,0,has_no_media,Aerosol #emissions may greatly influence #Earth’s climate; their atmospheric disappearance may hasten #GlobalWarming https://t.co/2f8RKdAMzx
APCatHOME,Mon Mar 14 23:20:26 +0000 2016,709519585582714880,1304,1086,0,0,has_no_media,An American town that's about to be completely lost to climate change. #ClimateChange #GlobalWarming https://t.co/vnH3xwXrCZ
mfisher096,Mon Mar 14 23:18:47 +0000 2016,709519172787691520,2323,1606,6,3,has_no_media,#ClimateChange: February hottest month ever as exceptional figures show #GlobalWarming surge https://t.co/yEzWUrbYT2 https://t.co/RrfX8o9ibL
DouglasAnders10,Mon Mar 14 23:16:55 +0000 2016,709518701184348164,720,2130,0,0,has_no_media,#CarbonDioxide concentation has jumped #GlobalWarming #ClimateChange https://t.co/Yoaozv3spE
domenico7155,Mon Mar 14 23:14:44 +0000 2016,709518154393735169,1466,811,0,1,has_no_media,Relatable. #globalwarming https://t.co/fFVFpnFsuH
asian_struggle,Mon Mar 14 23:12:04 +0000 2016,709517481858179073,326,10,0,0,has_no_media,What's summer going to be  the center of the sun? #climatechange #globalwarming #weatherchannel #weather #itshoto... https://t.co/YsWVJJn0QH
hedys2015,Mon Mar 14 23:12:03 +0000 2016,709517476413853696,1700,4824,0,0,has_no_media,POPULATION  HEALTH  AND ENVIRONMENT (PHE) https://t.co/nT6t5wlhEb #bamboo #climatechange #mommy #globalwarming https://t.co/A5onuV6SYw
DOOM_ALERT,Mon Mar 14 23:11:59 +0000 2016,709517459594846208,1525,1979,0,0,has_no_media,#Barlovento #Caracas #Farrakhan on #globalwarming: "God(#MasterFardMuhammad) is at work: You can… https://t.co/tVyFnkibxC
SHOKAL7,Mon Mar 14 23:10:02 +0000 2016,709516969465217024,625,1787,0,0,has_no_media,#globalwarming got me Riding Like Hurricane by @SHOKAL7 #np on #SoundCloud https://t.co/rvjaLaYUAT
aliyatlecky,Mon Mar 14 23:10:00 +0000 2016,709516961529475072,105,11,0,0,has_no_media,@PamBondi support polluters of Chesapeake Bay &amp; used Florida tax dollars doing it  She supports @realDonaldTrump views on #globalwarming
jderge,Mon Mar 14 23:06:17 +0000 2016,709516024857530369,229,81,0,0,has_no_media,Scientists: Record 2016 temperatures add urgency to climate deal #globalwarming https://t.co/G9n4FFCPtB
edebs77,Mon Mar 14 23:05:55 +0000 2016,709515933048373249,137,409,0,1,has_no_media,No such thing as #globalwarming #climatechange right? https://t.co/U9Or2biGt3
MyFogponics,Mon Mar 14 23:02:00 +0000 2016,709514947634528256,453,1969,0,0,has_no_media,#inspired #hope from #einstein #EleanorRoosevelt #rumi and #courseinmiracles  #globalwarming This Is The Mi... https://t.co/v1m3a7ojKX
ArtWorks4Change,Mon Mar 14 23:01:14 +0000 2016,709514756659482624,731,760,0,0,has_no_media,What causes global warming? 50% of Global Emissions comes from agriculture  #globalwarming https://t.co/eaAiaRV8CF
