user,created_time,tweet_id,user_follcount,user_following,retweet,favourite,has_media,message
astrrobiology,Sun Mar 13 17:00:18 +0000 2016,709061536547864576,5304,3747,0,0,has_no_media,Conversations by top astrobiology influencers in the last week https://t.co/1IQUMN0xni
tonyscottkern,Sun Mar 13 16:06:52 +0000 2016,709048086954258432,518,290,1,1,has_no_media,@brandonkathan like high thread counts  international sports that are obscure in America and the semantics of astrobiology and physics
garg1951,Sun Mar 13 15:27:31 +0000 2016,709038184290619392,19,8,0,0,has_no_media,BioPhysics  QuantumBiology  BioNanoPhotonics and Astrobiology  Consciousness &amp; quantum mechanics :  The unity and... https://t.co/gRgBRO9kii
astrrobiology,Sun Mar 13 15:09:38 +0000 2016,709033686771957760,5304,3747,0,0,has_no_media,Video: Monthly ISS Research Video Update for March 2016 https://t.co/gcKHqrz6yQ https://t.co/K9Jmfz5PST
astrrobiology,Sun Mar 13 14:40:10 +0000 2016,709026271364186112,5304,3747,0,0,has_no_media,Top astrobiology influencers one should follow https://t.co/6EN8RSZa0t
astrrobiology,Sun Mar 13 13:51:57 +0000 2016,709014134042398720,5304,3747,0,0,has_no_media,SES launches Maratime+ Service in Europe https://t.co/JQ8CIn8S8j https://t.co/pduLspSjtf
AstrobiologyTop,Sun Mar 13 13:37:10 +0000 2016,709010416119078913,285,2430,1,2,has_no_media,Scientists Search for Signatures of Alien Life Hidd... https://t.co/LC0zVImJlL via @anishasharma223 https://t.co/m9IBhVON8n
mgrcentral,Sun Mar 13 12:52:43 +0000 2016,708999230493298694,540,625,0,0,has_no_media,National Geographic   Astrobiology &amp; Space Travel   Documentary 2016 HD 720p – Video https://t.co/qF7gAd0YJ2 https://t.co/qcPq4AtGlo
mgrcentral,Sun Mar 13 12:49:32 +0000 2016,708998427992989696,540,625,0,0,has_no_media,National Geographic   Astrobiology &amp; Space Travel   Documentary 2016 HD 720p - Video -  https://t.co/qF7gAd0YJ2 https://t.co/IB04SlVXgM
SportieRoRo,Sun Mar 13 11:57:30 +0000 2016,708985334802096132,371,1980,0,0,has_no_media,NASA Targets May 2018 Launch of Mars InSight Mission - Astrobiology Magazine https://t.co/wgJkkLMq3h via @sharethis
RoRoLovesMaine,Sun Mar 13 11:57:18 +0000 2016,708985284768223232,600,2169,0,0,has_no_media,NASA Targets May 2018 Launch of Mars InSight Mission - Astrobiology Magazine https://t.co/MuR79V55CG
rkeyserling,Sun Mar 13 11:26:08 +0000 2016,708977438995255297,13223,9448,5,4,has_no_media,Scientists Search for Signatures… https://t.co/MkwiXhQaiy #exoplanets #Astrobiology #QuantaMagazine #Science #space https://t.co/j3TOMULqmN
AstrobiologyTop,Sun Mar 13 10:36:46 +0000 2016,708965015680757761,285,2430,0,0,has_no_media,National Geographic | Astrobiology &amp; Space Travel - Documentary 2016 HD 720p https://t.co/YQpOMOPvxo via @Rushfreek
ProfAbelMendez,Sun Mar 13 09:57:36 +0000 2016,708955160672743424,7764,7440,8,15,has_no_media,Astrobiology is the study of life in the universe. The origin  evolution  distribution  and destiny of OUR life in space. ET optional. 😀
astrrobiology,Sun Mar 13 09:19:03 +0000 2016,708945457733459968,5304,3747,0,0,has_no_media,Mission Control Ready for ExoMars Launch https://t.co/qqSkpnWECs https://t.co/SWgJKpYRxC
dlEuropenews,Sun Mar 13 09:13:47 +0000 2016,708944134099173376,564,601,0,0,has_no_media,Europe  Russia to search for life on Mars: ExoMars  a two-phase astrobiology mission that will search for evid... https://t.co/5hCGny1P1H
Rushfreek,Sun Mar 13 08:44:42 +0000 2016,708936812929159168,158,1990,0,2,has_video,I liked a @YouTube video https://t.co/HfnWzi1uHo National Geographic | Astrobiology &amp; Space Travel - Documentary 2016 HD 720p
dlrussianews,Sun Mar 13 06:57:16 +0000 2016,708909778177646593,774,693,0,0,has_no_media,Europe  Russia to search for life on Mars: ExoMars  a two-phase astrobiology mission that will search for evid... https://t.co/4vsAkl1h0F
astrrobiology,Sun Mar 13 06:20:53 +0000 2016,708900620875341824,5304,3747,0,0,has_no_media,Earth from Space: Cyprus https://t.co/bswV5zVX9U https://t.co/v5aLkkH45K
dlrussianews,Sun Mar 13 05:13:37 +0000 2016,708883694736400384,774,693,0,0,has_no_media,Europe  Russia to search for life on Mars: ExoMars  a two-phase astrobiology mission that will search for evid... https://t.co/gTUI6gjark
claireedel,Sun Mar 13 05:04:15 +0000 2016,708881335591444480,436,134,0,0,has_no_media,Ice Ages and Earth's Wobble - Astrobiology Magazine https://t.co/2X5EYBBgCL via @sharethis
