user,created_time,tweet_id,user_follcount,user_following,retweet,favourite,has_media,message
claufresearch,Fri Oct 07 02:54:57 +0000 2016,784225472280424448,1941,1544,0,1,has_no_media,#braineducation What is #Humanity?  "#Human #migration: #Climate and the peopling of the #world"… https://t.co/3w335CTOqi
MakingEnvirNews,Fri Oct 07 02:53:22 +0000 2016,784225073284517888,1171,347,0,0,has_no_media,3rd most pop item @MakingEnvirNews Thu.Landmark #ParisAgreement  to take effect in 30 days #climate https://t.co/Lbk1gh2lQq
barSwilson,Fri Oct 07 02:53:17 +0000 2016,784225054104154114,425,1246,0,0,has_no_media,Nationwide carbon price in Canada marks start of transformation to clean economy https://t.co/AA5t22UoRQ #climate via @citizensclimate
punneo_s,Fri Oct 07 02:53:10 +0000 2016,784225021702971392,378,1742,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/xzp6coGKSP #ClimateQuestion
raolivieri,Fri Oct 07 02:50:38 +0000 2016,784224385401917442,105,234,0,0,has_no_media,"#climate is changing  we know why it’s changing and we understand that change will have large impacts on our natio… https://t.co/JHHgy7MNAD
BarbaraZupko,Fri Oct 07 02:50:09 +0000 2016,784224264891146240,10,27,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/mdWtIjBPmD
MakingEnvirNews,Fri Oct 07 02:49:45 +0000 2016,784224165108736001,1171,347,1,1,has_no_media,2nd most pop @MakingEnvirNews Thu.Australia on the outer again as #ParisAgreement #climate treaty comes into force https://t.co/wWoVCewv3X
BillionBuddha,Fri Oct 07 02:49:24 +0000 2016,784224076378279936,108,124,0,0,has_photo,No Fear  no enemy  just life and revolutionary change https://t.co/NLnDWRyYNb  #Climate #Occupy #BillionaireBuddha https://t.co/rhPPe4UgPV
RiveraSunAuthor,Fri Oct 07 02:49:24 +0000 2016,784224074927116288,21235,23277,1,1,has_photo,No Fear  no enemy  just life and revolutionary change https://t.co/llr3aimRQf  #Climate #Occupy #BillionaireBuddha https://t.co/JDBcmlrsHo
darielgarner,Fri Oct 07 02:49:23 +0000 2016,784224072410525696,9108,9912,0,0,has_photo,No Fear  no enemy  just life and revolutionary change https://t.co/dZm9m126qc  #Climate #Occupy #BillionaireBuddha https://t.co/O5OLqHtR2J
channingdutton,Fri Oct 07 02:47:17 +0000 2016,784223544959827968,262,51,1,0,has_no_media,Sick and tired of news dudes acting all wide-eyed about strength of #Matthew.  We have been warned by #climate scie… https://t.co/6qA6b5hleH
NancyTPrice,Fri Oct 07 02:45:52 +0000 2016,784223188603510785,237,513,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/gEPHjJur9p #ClimateQuestion
ArtBulla,Fri Oct 07 02:45:20 +0000 2016,784223052364144640,1073,1212,0,0,has_no_media,Global warming is the daughter of the following deception @FoxNews @CNN @MSNBC #climate #parisclimateconference https://t.co/YZEmoPGAPE
bendicoot,Fri Oct 07 02:45:16 +0000 2016,784223035544989696,1097,1631,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/QohNA9KkvY
Col_Connaughton,Fri Oct 07 02:43:07 +0000 2016,784222493427036164,4573,1989,0,0,has_video,Nils-Axel Morner: Science V Religion of #Climate #Change https://t.co/dH6KpqX2LN #newworldorder #agenda21
TXsharon,Fri Oct 07 02:42:56 +0000 2016,784222449281794048,6330,5736,0,0,has_no_media,Paris #climate agreement gets real. Count on Republicans to try everything they can to undermine it https://t.co/IckmvO538b
Shyam17,Fri Oct 07 02:42:50 +0000 2016,784222422677323776,1689,42,0,0,has_no_media,@Padmasree #PadmasreeWarrior on Her Move To #NextEV. @NextEVOfficial  #ElectricVehicle #Pollution #Climate #Green.https://t.co/WVOfQy2uRp
RayWestcats1,Fri Oct 07 02:41:14 +0000 2016,784222021785759744,95,309,0,0,has_photo,For sometime now The Westcats have posted  about #T.O.M.E how will it influence. #climate ? https://t.co/YzIrVwp0mW https://t.co/kF3z60Womb
LauraLaVertu,Fri Oct 07 02:40:35 +0000 2016,784221858325491712,31,54,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/Q1u8VYkpyB #ClimateQuestion
FreakShowBoss,Fri Oct 07 02:40:29 +0000 2016,784221830102052864,34,158,0,0,has_no_media,@JuddApatow  we are dry as fuck here in #NorthALabama #TheDroughtIsReal  i wanna bleep your wife   sorry strayed #climatechange  #Climate
amenreemhetep,Fri Oct 07 02:39:52 +0000 2016,784221677743906816,881,2044,1,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/8AFmT9Oa47
EnviroEdgeNews,Fri Oct 07 02:38:51 +0000 2016,784221419882381312,3126,2884,0,0,has_no_media,Amid Media Blackout over #ClimateChange Links to #HurricaneMatthew  Top Scientist Speaks Out  @democracynow https://t.co/G3QF9JADRZ #climate
andrewjgiles,Fri Oct 07 02:38:39 +0000 2016,784221370427158528,4364,1139,1,2,has_no_media,Great stuff from @LilyDAmbrosioMP - standing up for renewables  and exposing the PM as a fraud on #climate #auspol https://t.co/fMEol7nX3q
mssnews4all,Fri Oct 07 02:38:11 +0000 2016,784221254442246144,213,16,0,0,has_no_media,Big week for #climate: Intl aviation sector agrees to pursue carbon-neutral growth. Proud of US leadership in help… https://t.co/fi1IZ90xKf
RobbieBisset,Fri Oct 07 02:37:09 +0000 2016,784220992377917440,1345,1138,0,0,has_no_media,Secure Land Rights in #Amazon Brings Billions in Economic and #Climate Benefits  Says New @WorldResources https://t.co/N6tCUZxiDu
Jmfthird_John,Fri Oct 07 02:35:40 +0000 2016,784220621119057920,61,179,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/K6jWl2UP1V #ClimateQuestion
LeeMadden001,Fri Oct 07 02:35:37 +0000 2016,784220608607481856,127,296,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/6tUl7qCzxj
gpburian,Fri Oct 07 02:35:00 +0000 2016,784220452348694528,6900,5976,0,2,has_no_media,Really impressive Dave! #Wemadeit 🎉 Now it's up to us: Implement together #ClimateAction  #Agriculture working to d… https://t.co/ErMSyd1t66
RadioLIVENZ,Fri Oct 07 02:33:35 +0000 2016,784220096075935745,22040,902,1,0,has_no_media,BLOG: @jamespeshaw writes "The race begins to save the #climate" #ParisAgreement #ClimateChange @NZGreens https://t.co/4aqwSkPNOB
pmagn,Fri Oct 07 02:31:39 +0000 2016,784219610732036096,3263,5001,0,0,has_no_media,@RobertAlstead @cathmckenna guess what... 30 pieces of silver: can we solve #climate like this? https://t.co/5p2ZlyZsu2
charmcentral,Fri Oct 07 02:31:36 +0000 2016,784219595959926785,558,799,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/HeutUEcfRa
Citydweller3,Fri Oct 07 02:31:05 +0000 2016,784219468297740288,579,1255,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/fCZEzBrRx8 #ClimateQuestion @martharaddatz
climatehawk1,Fri Oct 07 02:31:00 +0000 2016,784219445250056192,38558,40679,14,8,has_no_media,Pew survey: Republicans are rejecting reality on #climate change: @dana1981 @guardian https://t.co/3cicUHBzeW… https://t.co/rCqFtzzXKj
AssaadRazzouk,Fri Oct 07 02:30:32 +0000 2016,784219329768333312,117200,17484,8,3,has_photo,U.S. Southwest Faces 99% Risk of Megadroughts Due to #Climate Change  https://t.co/G8hg5gEYSg https://t.co/5eje05FiVR
mdmcneff,Fri Oct 07 02:29:35 +0000 2016,784219089191378944,1590,656,0,2,has_no_media,School climate is not just about how students feel when they enter school but how parents feel as well. - Peter Dewitt #edchat #climate
JohnTirman,Fri Oct 07 02:28:42 +0000 2016,784218867144925184,1312,368,0,0,has_no_media,Petrostates  take note. You are driving us to ruination. #climate ruin https://t.co/oJ5EV6teyL
ClimateDispatch,Fri Oct 07 02:27:41 +0000 2016,784218609438461952,409,711,0,0,has_no_media,OMG .. take a look at the Slate blog .. very scary .. I wonder if the Drudge/Limbaugh paranoia affected those refus… https://t.co/xzXkEtn5RK
JoeWiederhold,Fri Oct 07 02:27:37 +0000 2016,784218593558876160,1493,2760,4,2,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/0D4dbh7ifY
ChrisLDnL,Fri Oct 07 02:26:24 +0000 2016,784218288515526656,571,1293,0,0,has_no_media,@realDonaldTrump **My quality of life is diminished due to effects of #climatechange Pls help us move into a better future. Improve #Climate
Dina4InsCommCA,Fri Oct 07 02:26:03 +0000 2016,784218201567604736,128,649,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/0MTiAuLF0a #ClimateQuestion
MissBeth313,Fri Oct 07 02:24:26 +0000 2016,784217793805811712,889,2121,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/JtA8J3mSxj
Dragofix,Fri Oct 07 02:23:44 +0000 2016,784217614834864129,1517,2122,1,2,has_no_media,Contribute for a clean #air &amp; #water  public #health  #biodiversity &amp; #climate with #NRDC https://t.co/DxdpDibkv1 #environment #politics
JoeWiederhold,Fri Oct 07 02:20:25 +0000 2016,784216781640507392,1493,2760,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/WviJ8vHc3j #ClimateQuestion
BlozLola,Fri Oct 07 02:20:14 +0000 2016,784216733817135105,26,193,0,1,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/yW9CdtaBtq
Gary_Coast,Fri Oct 07 02:19:41 +0000 2016,784216597061705728,1160,1371,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/n7kV2if0AP #ClimateQuestion
dskotnes,Fri Oct 07 02:16:22 +0000 2016,784215762034712576,22,124,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/jUuyrVbFrZ
PlantsLoveCO2,Fri Oct 07 02:16:09 +0000 2016,784215706279747584,185,251,0,0,has_no_media,Maribo:Five myths about Canada’s carbon pricing plan #COP21 #climate #ClimateChange #globalwarming https://t.co/8zCcS5MOaz
MrsLauraWoods,Fri Oct 07 02:15:14 +0000 2016,784215477383864320,268,194,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/oqOFeQ045r
WomenWorldNews1,Fri Oct 07 02:14:44 +0000 2016,784215351223386112,18590,8817,0,0,has_no_media,#SolarEnergy #Solar France lauds solar energy initiative: "India is becoming a leader in ... https://t.co/l7LFdOniC8 #UniteBlue #Climate
WomenWorldNews1,Fri Oct 07 02:14:44 +0000 2016,784215350304923648,18590,8817,0,0,has_no_media,#SolarEnergy #Solar Provo Power gets green light to raise rates on solar customers: PROVO... https://t.co/Hs3plXX1NQ #UniteBlue #Climate
WomenWorldNews1,Fri Oct 07 02:14:43 +0000 2016,784215349499600896,18590,8817,0,0,has_no_media,#SolarEnergy #Solar Solar project completed near Roswell: ROSWELL — Around 100 people gat... https://t.co/255Zv3PY3w #UniteBlue #Climate
CJoyceDaly,Fri Oct 07 02:14:22 +0000 2016,784215257896017920,13,10,1,0,has_photo,We need #Climate champions like State Rep. Michelle Mussman in Springfield. #SierraVotes https://t.co/vKxsUWNqw9
MayaNewb,Fri Oct 07 02:12:24 +0000 2016,784214763890802688,284,382,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate.Demand a #ClimateQuestion at #PresDebate: https://t.co/LvjteyiVr9 NO-Clinto
janissawyer,Fri Oct 07 02:11:57 +0000 2016,784214652783820801,112,585,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/WJq1AKmIrO
speakoutva,Fri Oct 07 02:09:01 +0000 2016,784213914905108480,51,179,0,0,has_no_media,Debate moderators must end the #climate silence at #PresDebate this Sunday. Sign on: https://t.co/Xp6ZlBaVSk #ClimateQuestion #climatechange
pdavies5,Fri Oct 07 02:08:56 +0000 2016,784213892864049152,682,126,2,2,has_no_media,Big bang for buck. Give #indigenous #forest communities #landrights is cheap way to save #climate. New research. https://t.co/fRAL9jsJga
djmenj,Fri Oct 07 02:07:47 +0000 2016,784213601406124032,1488,1587,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/jIgiteUM9j
GCCNtwrk,Fri Oct 07 02:06:07 +0000 2016,784213181560397824,268,15,0,0,has_no_media,The latest World We Live In Today! https://t.co/noVp3m4YUH Thanks to @Exxon_Knew @Sacred_Grounds_ @paulrgab #climatechange #climate
Maximpactdotcom,Fri Oct 07 02:05:46 +0000 2016,784213094784524288,4808,4050,0,0,has_no_media,#Paris #Climate Pact ‘UNSTOPPABLE’ https://t.co/yF5tYi7KFw via @Maximpactdotcom #climatechange #UN #ClimatePact… https://t.co/5jS37NY0UY
channingdutton,Fri Oct 07 02:05:40 +0000 2016,784213071413645312,262,51,0,1,has_no_media,That tool .@ScottPelley closes @CBSEveningNews talking about #Matthew risks to poor  kids and families.  Man up and… https://t.co/yGD4uMaajD
_PatrickW2,Fri Oct 07 02:05:31 +0000 2016,784213032432001024,91,728,1,1,has_photo,Let's send DuPage's #Climate champions back to Springfield #SierraVotes @VPTommy #DebConroy https://t.co/z3JKVcNPqy
USGBC,Fri Oct 07 02:05:12 +0000 2016,784212953520218113,113039,31651,2,8,has_no_media,Hon. @GavinNewsom emphasizes cities lead the way in fight against #climate change! Sounds like a job for #LEED Citi… https://t.co/HNpvO8HS0j
GadflyQuebec,Fri Oct 07 02:03:04 +0000 2016,784212415470768128,2095,3036,0,0,has_no_media,#ICAO's first-ever global #climate deal will cap #GHG emissions at 2020 level (no cutting back?) #cdnpoli  https://t.co/EjHsBQqsec
ColoSenGOP,Fri Oct 07 02:03:00 +0000 2016,784212399016382464,8693,2018,2,1,has_no_media,We interrupt your regularly-scheduled #climate hysteria to bring you...the facts! https://t.co/fGIcUeY43P… https://t.co/z3OckBvgsB
josortega01,Fri Oct 07 02:01:51 +0000 2016,784212108359663616,2621,2216,0,0,has_no_media,The Jos Ortega Post on Meaningful Brands is out! https://t.co/DDKpxQkO6y Stories via @PHolburn @SmarterInsight @MClendaniel #eco #climate
NewsClimate,Fri Oct 07 02:01:32 +0000 2016,784212030320369664,20724,15503,1,2,has_no_media,Why trying to link hurricane #Matthew to ‘Climate Change’ is just political hype https://t.co/ufkqoS4Ben #climate #change
WomenWorldNews1,Fri Oct 07 02:01:20 +0000 2016,784211977866391552,18590,8817,0,0,has_no_media,#Environment #CC Bozeman bear attack survivor starts recovery website: A screenshot showi... https://t.co/DFTMBHrzYM #UniteBlue #Climate
WomenWorldNews1,Fri Oct 07 02:01:19 +0000 2016,784211977107144704,18590,8817,0,0,has_no_media,#Environment #CC Courthouse seeking renovations to become a more 'secure environment': Th... https://t.co/6uWK5CSI2t #UniteBlue #Climate
WomenWorldNews1,Fri Oct 07 02:01:19 +0000 2016,784211976201179136,18590,8817,0,0,has_no_media,#Environment #CC Uncertain political environment: At a time when national unity is requir... https://t.co/YNrIRxxjem #UniteBlue #Climate
WomenWorldNews1,Fri Oct 07 02:01:19 +0000 2016,784211975324565509,18590,8817,0,0,has_no_media,#Environment #CC AZ Wildcats Talk About Tough Road Environment at #24 Utah: Herb Stratfor... https://t.co/FJCKtgUO7q #UniteBlue #Climate
Jiohnconti3,Fri Oct 07 02:01:13 +0000 2016,784211950519541760,28,21,0,0,has_no_media,#HurricaneMatthew rages on  yet candidates are quiet on #climate. Demand a #ClimateQuestion at #PresDebate: https://t.co/6HcQ4dcV0E
FJHandley,Fri Oct 07 02:01:04 +0000 2016,784211914020782080,417,375,0,1,has_no_media,Could Trump revulsion trigger "wave" election in Senate  even House? Opening for #Climate policy? https://t.co/wfLQBWjP6W
PSFundersGroup,Fri Oct 07 02:01:02 +0000 2016,784211903836983296,936,760,0,0,has_no_media,The Paris Climate Agreement is set to take effect on 11/04/16! For more info  see: https://t.co/11VXAhRAs0  #ParisAgreement #Climate @COP22
Tavaana,Fri Oct 07 02:00:49 +0000 2016,784211847998210048,71633,4342,4,2,has_no_media,#Isfahan gov council rep: 'For years now the #ZayandehRud has been a dead river" (pr) https://t.co/rOrokROMar… https://t.co/TyBYpvdwdF
