user,created_time,tweet_id,user_follcount,user_following,retweet,favourite,has_media,message
Eromeroq,Wed Mar 16 22:50:24 +0000 2016,710236805606600704,362,694,0,0,has_no_media,Record Warmth in February  : Image of the Day https://t.co/z5rY4qvsjC #NASA
VINDICATORofYah,Wed Mar 16 22:49:31 +0000 2016,710236581391544320,7760,8530,1,1,has_no_media,SUN worship = #Illuminati #Masons #NASA https://t.co/xxaxixt7vZ
SeosQuinn,Wed Mar 16 22:48:07 +0000 2016,710236231691423744,282,105,0,0,has_no_media,Whoever at #NASA made these statements clearly hasn't checked their own data. February and March are typically... https://t.co/L1sIElr0o6
MSLindstrom13,Wed Mar 16 22:45:43 +0000 2016,710235626747109376,192,204,0,0,has_no_media,...she's with us! #NASA #best&amp;brightest! https://t.co/jsEGgMC29e
CAIStartups,Wed Mar 16 22:45:07 +0000 2016,710235474674196481,1559,2115,0,0,has_no_media,.@NASA #SPACERACE webinar: Tuesdays @ 5:30pm ET &amp; Thursdays @ 3:00pm ET @NASASolutions #NASA https://t.co/bUeq39TDk1 https://t.co/Xpq2w7BlMb
TheBCSChallenge,Wed Mar 16 22:45:07 +0000 2016,710235473722122241,180,467,0,0,has_no_media,.@NASA #SPACERACE webinar: Tuesdays @ 5:30pm ET &amp; Thursdays @ 3:00pm ET @NASASolutions #NASA https://t.co/GOhRm0MSPM https://t.co/oTSECAtvKZ
DemetriPerdikis,Wed Mar 16 22:44:39 +0000 2016,710235356692500480,12699,13177,0,0,has_no_media,#NASA Did NASA Astronaut Scott Kelly Just Admit To Seeing Aliens During His Year In Space?: NASA astronaut Sco... https://t.co/D3F5ILQhv5
DemetriPerdikis,Wed Mar 16 22:44:38 +0000 2016,710235355341979648,12699,13177,0,0,has_no_media,#NASA Nasa needs to go back to the moon BEFORE a Mars mission: While Nasa says the first manned trip to Mars c... https://t.co/LQuC7IjZo6
TheCypressGang,Wed Mar 16 22:43:58 +0000 2016,710235185812353024,2168,189,0,0,has_no_media,#NASA #APOD 2013 April 11: Darkened City . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ... https://t.co/GkNmVuiYQ5 #science
NASANewsTeam,Wed Mar 16 22:43:33 +0000 2016,710235079163797505,106,0,0,0,has_no_media,Did NASA Astronaut Scott Kelly Just Admit To Seeing Aliens During His Year In Space? - The Inquisitr https://t.co/9J0EWpmtWd #nasa #nasanews
NASANewsTeam,Wed Mar 16 22:43:32 +0000 2016,710235078136205312,106,0,0,0,has_no_media,Nasa needs to go back to the moon BEFORE a Mars mission - Daily Mail https://t.co/tp1PgapSkm #nasa #nasanews
li_harris,Wed Mar 16 22:41:40 +0000 2016,710234605933236224,8125,553,0,0,has_no_media,Breaking News From #NASA – Planetary Conference to Feature Ceres  Mars  Pluto Science Results - https://t.co/3gvLkH87UT
EyreBud,Wed Mar 16 22:41:22 +0000 2016,710234529554894848,1452,667,0,0,has_no_media,24 people have flown to the moon  but only 12 people have walked on the moon. So 12 people went to the moon just to wait in the car. #NASA
SpaceMedic,Wed Mar 16 22:41:06 +0000 2016,710234465503731713,238,1,0,0,has_no_media,Record Warmth in February https://t.co/RnzY4ToyFO #NASA Earth Observatory
lymingtonalien,Wed Mar 16 22:40:42 +0000 2016,710234364152418305,381,716,0,0,has_no_media,#Nasa - Nasa needs to go back to the moon BEFORE a Mars mission - Daily Mail: Daily MailNasa needs to go back ... https://t.co/JeO4DQruuq
deepakwriter,Wed Mar 16 22:40:30 +0000 2016,710234314823352320,3266,3221,0,1,has_no_media,#NASA just released awesome footage that has revolutionized our understanding of Mars  #NASA footage of Mars https://t.co/Yfp46kqL5k
relnews_tw,Wed Mar 16 22:40:13 +0000 2016,710234242433884160,7021,3115,0,0,has_video,STEM in 30 – Focus on the SR 71 Blackbird #NASA #RELNEWS https://t.co/ADBwpCeKcX
bzbx,Wed Mar 16 22:40:09 +0000 2016,710234223399931904,992,962,0,0,has_no_media,Record Warmth in February  : Image of the Day https://t.co/KfP3UgHQ6x #NASA #science #ClimateChange
ScottHBerger,Wed Mar 16 22:38:44 +0000 2016,710233867265769472,31,132,0,0,has_video,#Oscars Nominee #ArthurMax on working with #NASA on a new #MarsRover in #TheMartian https://t.co/u0cj9mjoKs
Johnmartin122,Wed Mar 16 22:38:14 +0000 2016,710233741579268096,475,97,0,0,has_no_media,#NASA #Spacecraft – NASA will Light a Large Fire on a Spacecraft – NASA is into… https://t.co/9VXVX0iFC2 #Science https://t.co/JBgrHoHti4
VivaVideography,Wed Mar 16 22:37:47 +0000 2016,710233630618968064,17,7,0,0,has_video,#Oscars Nominee #ArthurMax on working with #NASA to develop a new #MarsRover in #TheMartian https://t.co/oxqVC9P0St
Gieonenews,Wed Mar 16 22:37:08 +0000 2016,710233465329836032,682,123,0,1,has_no_media,#NASA #Spacecraft – NASA will Light a Large Fire on a Spacecraft – NASA is into… https://t.co/TSKpCE0eMY #Science https://t.co/LYLjVBtYPc
koplokpeople,Wed Mar 16 22:37:07 +0000 2016,710233462859411456,596,36,0,0,has_no_media,#NASA #Spacecraft – NASA will Light a Large Fire on a Spacecraft – NASA is into… https://t.co/7Gmg3TMZ7J #Science https://t.co/9eCPnB83PM
nigeldaveyfilms,Wed Mar 16 22:37:07 +0000 2016,710233462175825920,2524,2942,0,0,has_no_media,@astro_timpeake Planet Earth looking great in Green today! #StPatricksDay #Irish  #spacerocks  #Ireland  #NASA  #ESA https://t.co/nf852Tts44
Pouyenjutsu,Wed Mar 16 22:37:07 +0000 2016,710233461542359040,503,83,0,0,has_no_media,#NASA #Spacecraft – NASA will Light a Large Fire on a Spacecraft – NASA is into… https://t.co/HbtHoy6rdy #Science https://t.co/nuZ6Da4448
lehohejonews,Wed Mar 16 22:37:06 +0000 2016,710233457423613952,573,85,0,0,has_no_media,#NASA #Spacecraft – NASA will Light a Large Fire on a Spacecraft – NASA is into… https://t.co/HhWm0Xvz5N #Science https://t.co/2r6kleTOhI
VINDICATORofYah,Wed Mar 16 22:36:58 +0000 2016,710233423898480640,7760,8530,0,0,has_no_media,@andrewanon87 LIES ONLY TAKE YOU TO HELL. Along with #NASA #Masons.  #FLATearth of God rules.
UfosFacts,Wed Mar 16 22:36:45 +0000 2016,710233371213828096,3374,275,0,0,has_no_media,UFOSFacts NEWS | Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Resear... https://t.co/Tt6m7Rkq5v #UFOS #OVNIS #NASA
akuipersnews,Wed Mar 16 22:36:40 +0000 2016,710233349609009152,1379,332,0,0,has_no_media,#NASA Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and other inst... https://t.co/HXrzUL6OUD
sciencetwits,Wed Mar 16 22:36:35 +0000 2016,710233326213148672,1252,1986,0,0,has_no_media,#NASA Breaking News Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA ... https://t.co/ALUW3CO1Yq
topsciencenews,Wed Mar 16 22:36:34 +0000 2016,710233322635403268,2520,1347,0,0,has_no_media,#NASA Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and other inst... https://t.co/9H0Ot71UE0
News_of_the_Day,Wed Mar 16 22:36:33 +0000 2016,710233318621491200,3483,3711,0,0,has_no_media,#Nasa Update - Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and o... https://t.co/0jtpgyjBbv
Iloeta,Wed Mar 16 22:36:30 +0000 2016,710233305946304517,1523,1764,0,0,has_no_media,#NASA Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and other inst... https://t.co/TqJSFCMb7T
SSDavidT,Wed Mar 16 22:33:03 +0000 2016,710232440598630401,1715,1824,0,0,has_no_media,Ceres' Mysterious Bright Spots Change Unexpectedly  #NASA #MUFON  https://t.co/fIrEHhFyR7 https://t.co/1eVzhKFraO
369Universe,Wed Mar 16 22:31:08 +0000 2016,710231954281598976,2055,2167,0,0,has_no_media,1975 #NASA film explores the view of extraterrestrial life emerging from the results of probes to the planets  https://t.co/A36qGEe9vM
relnews_tw,Wed Mar 16 22:30:49 +0000 2016,710231877383278592,7021,3115,0,0,has_video,NASA Women in Action #NASA #RELNEWS https://t.co/c500jBwnUa
369Universe,Wed Mar 16 22:29:39 +0000 2016,710231580980224001,2055,2167,0,0,has_no_media,Super Interesting Film Here! Narrated by Orson Wells  this 1975 #NASA film explores the view of extraterrestri... https://t.co/6qFOLfRmDZ
lymingtonalien,Wed Mar 16 22:27:31 +0000 2016,710231047502336000,381,716,0,0,has_no_media,#Nasa - Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and other in... https://t.co/wLEroEjeYY
Content_Article,Wed Mar 16 22:27:29 +0000 2016,710231035615662080,15826,14843,2,0,has_no_media,#nasa Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and oth... https://t.co/nCD9bUFmz6 #space
mauneobux,Wed Mar 16 22:27:18 +0000 2016,710230991491567617,49079,2073,1,0,has_no_media,#Nasa #news Planetary Conference to Feature Ceres  Mars  Pluto Science Results https://t.co/a190qFS3py Love Nasa :))
RedShiftNews,Wed Mar 16 22:27:15 +0000 2016,710230980334727168,850,737,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results https://t.co/cfWUafqFXl #NASA
iarvins,Wed Mar 16 22:27:15 +0000 2016,710230978355048449,99,231,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results: Researchers from NASA and other inst... https://t.co/BbjD90fHjC #nasa
seekaywun,Wed Mar 16 22:26:12 +0000 2016,710230715980496896,51,153,0,0,has_no_media,Breaking News from NASA #breaking news #NASA Planetary Conference to Feature Ceres  Mars  Pluto Science Results vi… https://t.co/buDjRCcJPM
ColinDetroit,Wed Mar 16 22:24:56 +0000 2016,710230397863501827,1726,585,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/bNmklRDzCe #NASA
AhmadMRagab,Wed Mar 16 22:24:51 +0000 2016,710230376833282048,712,945,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/KNGTY8x9Ua #NASA #Astronomy
PureUnfoldment,Wed Mar 16 22:24:19 +0000 2016,710230239742402561,68363,57544,1,1,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/NNkNxEa2pg #worldNews
m3th4mp,Wed Mar 16 22:24:15 +0000 2016,710230225129488384,3351,395,0,2,has_no_media,@SciencePorn At least they reply! This alone is worth more #funding. #NASA #Space
paintsandsings,Wed Mar 16 22:23:55 +0000 2016,710230139951419392,1307,77,0,0,has_no_media," @digitaljournal  : #NASA experiment — Start a fire in space and see what happens https://t.co/WsSR5xs2Bi  https://t.co/ryduSs1IfC"
manuki16,Wed Mar 16 22:23:48 +0000 2016,710230111094771716,1740,767,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via @NASA https://t.co/25BCmXbqrl #nasa #news #geekynews #geekinside
CienciaEnRadio,Wed Mar 16 22:23:44 +0000 2016,710230094816612353,54,21,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/YPOSA467BR
carldemic,Wed Mar 16 22:23:39 +0000 2016,710230074738475008,6292,864,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/JNIsDG6KpI
AgnesBogardi,Wed Mar 16 22:22:51 +0000 2016,710229870685593600,854,954,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/Qa4dNhNoeF
Backwards_Dog,Wed Mar 16 22:22:36 +0000 2016,710229808521863168,5903,5829,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/Q9y6i2BcNP
spaceindnews,Wed Mar 16 22:22:14 +0000 2016,710229718176497664,2791,1467,1,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/p17RN1GL0v #NASA #space #news via @spaceindnews
DaleOlausen,Wed Mar 16 22:22:09 +0000 2016,710229696760274944,218,221,1,0,has_no_media,Part 1 of a UofA talk by Prof Alcubierre re warp-drive https://t.co/CShRCSZ6Pb …   #nasa #space #astrophysics #SFF https://t.co/L8vsvyvGh0
lego_kirk,Wed Mar 16 22:22:01 +0000 2016,710229662824329216,116,25,0,1,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/gVdBJtzrnr
VINDICATORofYah,Wed Mar 16 22:21:23 +0000 2016,710229500567490560,7760,8530,0,0,has_no_media,@andrewanon87 #FLATearth rules &amp; IS a CIRCLE.  Stop believing lying #Masons #NASA #NASSholes. https://t.co/zGmKclR88i
relnews_tw,Wed Mar 16 22:20:34 +0000 2016,710229296208617473,7021,3115,0,0,has_video,NASA Women of STEM #NASA #RELNEWS https://t.co/1A7iJAA6ZO
officialryguy,Wed Mar 16 22:19:39 +0000 2016,710229064724914177,1314,1776,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/7dCu88tQqZ
steveganderson,Wed Mar 16 22:19:32 +0000 2016,710229037432643584,157,382,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/KmPHSZKQxH #NASA
MatthewTudge,Wed Mar 16 22:19:30 +0000 2016,710229028624592899,437,730,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/1Xfi7iKGdT #Nasa
JamesCurtisMBA,Wed Mar 16 22:19:13 +0000 2016,710228958940372992,253,699,0,0,has_no_media,#NASA Planetary Conference to Feature Ceres  Mars  Pluto Science Resultshttp://www.nasa.gov/press-release/planetary-conference-to-feature-c…
MisterBajor,Wed Mar 16 22:18:40 +0000 2016,710228820914270208,567,993,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/BIumZvqINN #NASA #breakingnews
mvictoras,Wed Mar 16 22:18:25 +0000 2016,710228757156634625,1581,4784,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via @NASA https://t.co/qH4O9jinBh #nasa
avdezign,Wed Mar 16 22:18:19 +0000 2016,710228729830752257,75,107,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/upvIMJyhJ7 #becausescience #nasa #news
FederalGovNews,Wed Mar 16 22:16:58 +0000 2016,710228390431891456,489,13,0,0,has_no_media,#NASA: Planetary Conference to Feature Ceres  Mars  Pluto Science Results https://t.co/nQnf1S9Ta1
XtWOfficial,Wed Mar 16 22:16:36 +0000 2016,710228299734249472,1263,1556,2,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/2OJu8wUgYk #NASA #space #Xplore other worlds!!! #…
Rockadial,Wed Mar 16 22:16:28 +0000 2016,710228265152159744,372,929,2,2,has_no_media,#NASA Giving Away #Brilliant #Space #Travel #Posters For #Free https://t.co/gBZBziwIww via @thedrive  #awesome #science
victorytrack,Wed Mar 16 22:15:45 +0000 2016,710228083371057162,11508,1433,1,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/eervzIwmZu #breaking #nasa #amazing
lauermosch,Wed Mar 16 22:15:02 +0000 2016,710227905503223808,703,1300,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/jDxOjH55aL #NASA
FR33Q,Wed Mar 16 22:14:44 +0000 2016,710227831024979968,942,1987,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/JTxpXkMy4U
JamestownWX,Wed Mar 16 22:13:57 +0000 2016,710227630130393089,1007,2072,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/MlsIvdDsij
ckwyand,Wed Mar 16 22:13:48 +0000 2016,710227593686093824,366,517,1,0,has_no_media,#nasa #space Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/HYmLeXEJ9M
LaVieDeTodd,Wed Mar 16 22:12:59 +0000 2016,710227387548618752,172,513,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results #NASA https://t.co/I5kBWdcf6j
ichetz,Wed Mar 16 22:12:58 +0000 2016,710227385032056833,642,813,0,0,has_no_media,#BreakingNews #NASA :: Planetary Conference to Feature Ceres  Mars  Pluto Science Results https://t.co/Ju1ZEhCcau
meaw38,Wed Mar 16 22:12:57 +0000 2016,710227378740531201,84,535,0,0,has_video,#NASA Video : #Earth From Space  Real Footage -  Video From The Internatio... https://t.co/E9I1K8LksD via @YouTube
HuntsvilleBD,Wed Mar 16 22:12:53 +0000 2016,710227365297786880,282,396,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/5UvUdRluab #spacenews #NASA
yetnikoff,Wed Mar 16 22:12:13 +0000 2016,710227197341122560,59,39,0,0,has_no_media,SPACE NEWS +++ Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/aLPcok6sol
FlatSam2016,Wed Mar 16 22:11:47 +0000 2016,710227088658325505,15,29,0,1,has_no_media,@VINDICATORofYah Damn! That shit must be true then! Lol #NASA #LIES
herestheloop,Wed Mar 16 22:11:38 +0000 2016,710227048002932736,54,0,0,0,has_no_media,#NASA Planetary Conference to Feature Ceres  Mars  Pluto Science Results https://t.co/3sSgSxgcWr
PhotoByPixie,Wed Mar 16 22:11:34 +0000 2016,710227032924418048,20803,20262,4,1,has_no_media,Breaking News from #NASA - Planetary Conference to Feature Ceres  Mars  Pluto Science Results https://t.co/NEs1Mww7J0 #space #astronomy
Backwards_Dog,Wed Mar 16 22:11:29 +0000 2016,710227010983993344,5903,5829,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results #NASA https://t.co/Q9y6i2BcNP
cristoleon_,Wed Mar 16 22:11:14 +0000 2016,710226946983141379,12327,14848,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/SdctXccNKP
BradFireborn,Wed Mar 16 22:11:09 +0000 2016,710226926682693634,29983,158,1,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via NASA https://t.co/8vWLubwLJa #space #NASA #news #breaking
JohnKr78,Wed Mar 16 22:11:01 +0000 2016,710226895204433920,35,70,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results via #NASA https://t.co/W9GHdwqE6q
relnews_tw,Wed Mar 16 22:10:44 +0000 2016,710226822441607168,7021,3115,0,0,has_video,So … What’s It Like On The Space Station  Commander? #NASA #RELNEWS https://t.co/I5lUMdjHPQ
timrfox,Wed Mar 16 22:10:41 +0000 2016,710226810554949632,350,1020,0,0,has_no_media,Planetary Conference to Feature Ceres  Mars  Pluto Science Results #NASA https://t.co/wy1f54BID8
VINDICATORofYah,Wed Mar 16 22:10:34 +0000 2016,710226781526040577,7760,8530,0,1,has_no_media,But #NASA tells us we can see the sea #CURVEL! https://t.co/vj9lkwnbaR
AstronomyAvenue,Wed Mar 16 22:04:39 +0000 2016,710225291516506112,685,2457,3,8,has_no_media,Buzz Aldrin urges #NASA  we must go back to the moon#Spacehttps://t.co/CqST4MgAsE https://t.co/53R0t9OTD8
Goktugbey,Wed Mar 16 22:04:33 +0000 2016,710225264735748096,313,349,0,0,has_no_media,NASA chief: Apollo engineers who criticize SLS don’t grok modern rocketry https://t.co/yWGqbIeiQm #NASA #Budget2016
relnews_tw,Wed Mar 16 22:03:51 +0000 2016,710225091125186560,7021,3115,0,0,has_video,New International Space Station Crew Prepares for Launch #NASA #RELNEWS https://t.co/We6dn7hI9S
PISCES_Hawaii,Wed Mar 16 22:00:00 +0000 2016,710224121548791808,199,144,0,1,has_no_media,This day in #NASA #history...https://t.co/0bvTNnsR4u
TibeluthedT,Wed Mar 16 21:58:24 +0000 2016,710223717650059264,28,1,0,0,has_video,#NASA are LIARS! 100% #FLATEARTH PROOF HERE: https://t.co/a2ZsNsLC6Q Wednesday March 16 2016:6:03:13 PM
draghubir,Wed Mar 16 21:56:44 +0000 2016,710223297284325376,2953,824,0,0,has_no_media,The Rocket Launch That Paved the Way for #NASA - #science #space #astronomy #news .@RaeSahota  https://t.co/Q5tIkgao3v
janidanijel,Wed Mar 16 21:54:23 +0000 2016,710222708299145216,295,635,0,0,has_no_media,Aurora Colors Skies Over Northern Europe : Image of the Day https://t.co/utQVJ52BGK #NASA
blazingBrainz,Wed Mar 16 21:54:08 +0000 2016,710222644226822145,358,170,0,0,has_no_media,#ImageOfTheDay #NASA March 16  1966: Gemini's First Docking of Two Spacecraft in Earth Orbit: On March 16  196... https://t.co/WLwcPjLAt4
Magi_Images_Pro,Wed Mar 16 21:52:56 +0000 2016,710222344070029312,13,4,0,0,has_no_media,And then  the #bombshell: #NASA would like to #light a “#large #scale #fire” in #space.  [...]  The entire... https://t.co/AxRmq93rwU
ShawnaZindle,Wed Mar 16 21:52:55 +0000 2016,710222339544391680,94,611,0,0,has_no_media,Check Out These Interesting Facts about NASA! https://t.co/rcNFUyFCkB #NASA #Science https://t.co/ifoCxS0jg7
SonnyShepherd71,Wed Mar 16 21:52:54 +0000 2016,710222336050511872,2087,3466,0,0,has_no_media,Check Out These Interesting Facts about NASA! https://t.co/TEVqQT8KNC #NASA #Science https://t.co/3PdWAcdC94
vWMaps,Wed Mar 16 21:52:53 +0000 2016,710222332007030784,1038,1329,0,1,has_no_media,See the shadow of the moon as it moved across the earth in last week's eclipse https://t.co/O0ovoBQj71 #NASA
relnews_tw,Wed Mar 16 21:50:18 +0000 2016,710221680707248128,7021,3115,0,0,has_video,Bolden testifies on FY 2017 NASA budget on This Week @NASA – March 11  2016 #NASA #RELNEWS https://t.co/0R37HKbJ66
Lance_Edelman,Wed Mar 16 21:50:14 +0000 2016,710221663430963201,1571,2000,0,0,has_no_media,17 Breathtaking Images From #NASA 's #Mars Reconnaissance Orbiter - https://t.co/mLMqdUt3jW #space https://t.co/qQg5JCLVwA
follownewsnow4,Wed Mar 16 21:48:59 +0000 2016,710221347255791616,161,1002,1,0,has_no_media,#Nasa #UFO NASA Selects American Small Business  Research Institution Projects for Continued Developme...  Click➡https://t.co/HmaWVUWsr1
follownewsnow2,Wed Mar 16 21:48:59 +0000 2016,710221347251625984,174,1188,0,0,has_no_media,#Nasa #UFO NASA Selects American Small Business  Research Institution Projects for Continued Developme...  Click➡https://t.co/KsgsDmqcvF
follownewsnow3,Wed Mar 16 21:48:59 +0000 2016,710221346949627904,156,1043,0,0,has_no_media,#Nasa #UFO NASA Selects American Small Business  Research Institution Projects for Continued Developme...  Click➡https://t.co/yb6Udz2cw6
mauneobux,Wed Mar 16 21:48:16 +0000 2016,710221170579210240,49079,2073,0,0,has_no_media,CME_16-03-2016 flare by SDO AIA green Nasa #cme #brillamento #solare #sole #nasa #Sun https://t.co/yFE22ISTuW
antoniovelardo_,Wed Mar 16 21:46:40 +0000 2016,710220765191409665,4126,3657,0,1,has_no_media,Did you know that #NASA's shuttle support contractor uses #python?
l5iza,Wed Mar 16 21:45:42 +0000 2016,710220521477120000,10599,11417,0,0,has_no_media,Former Boiler  #NASA astronaut passes away #NASA... https://t.co/DvJGAUbNbC
CodigoBaleada,Wed Mar 16 21:45:07 +0000 2016,710220375716528128,4197,2292,0,0,has_no_media,#NASA’s Apollo 12 Photo Shows Pentagon Black Project TR3B-Type #Alien #UFO Observing #Moon… https://t.co/SU4YKTgZr8 https://t.co/jDOT2SxQ9h
DemetriPerdikis,Wed Mar 16 21:42:42 +0000 2016,710219768310005760,12699,13177,0,0,has_no_media,#NASA Why NASA plans to light one of its cargo ships on fire in space: With the budget already tight  NASA is ... https://t.co/FG1mGU0KLS
DemetriPerdikis,Wed Mar 16 21:42:42 +0000 2016,710219767437635584,12699,13177,0,0,has_no_media,#NASA NASA into deep planning for Asteroid Redirect Mission: NASA has completed a review of its upcoming  firs... https://t.co/sBZ1JdkcNu
DemetriPerdikis,Wed Mar 16 21:42:42 +0000 2016,710219766590386176,12699,13177,0,0,has_no_media,#NASA Former astronaut Janet Kavandi named new director of NASA Glenn Research Center (photos): BROOK PARK  Oh... https://t.co/DayN37p4FU
DemetriPerdikis,Wed Mar 16 21:42:42 +0000 2016,710219765566996481,12699,13177,0,0,has_no_media,#NASA Why Congress Actually Wants to Give NASA More Money: An unusual bipartisan coalition of House lawmakers ... https://t.co/uvMZmwpsHI
DemetriPerdikis,Wed Mar 16 21:42:41 +0000 2016,710219764556140544,12699,13177,0,0,has_no_media,#NASA NASA Solar Researchers Create Magnetic Map of Sun: This illustration lays a depiction of the Sun's magne... https://t.co/NTqDMEAPhB
iNewsPrecise,Wed Mar 16 21:42:30 +0000 2016,710219718314102785,58,25,0,0,has_no_media,#NASA About to Fire a Cargo Ship in Space #Nasa2016 https://t.co/cDAy7qubZd
ParadicelCE,Wed Mar 16 21:41:59 +0000 2016,710219585962647552,389,418,0,2,has_no_media,#FlatEarth #Nasa @ILLUMlNATI card game 🕳🕳🕳🕳🕳 https://t.co/ofON28rzFp
