user,created_time,tweet_id,user_follcount,user_following,retweet,favourite,has_media,message
usconsulatemelb,Wed Mar 16 10:22:20 +0000 2016,710048547094147072,3354,1058,1,0,has_no_media,.@plutoport "there is nothing like exploring and reaching beyond" #PLUTO @NASA @Kcnq2Cure https://t.co/i53VVUOqab
usconsulatemelb,Wed Mar 16 10:18:12 +0000 2016,710047505711431680,3354,1058,0,1,has_no_media,.@plutoport "no second chances at 50 000km per hour" @NASA #PLUTO @Kcnq2Cure Australia https://t.co/6cacNfx3SF
usconsulatemelb,Wed Mar 16 10:03:19 +0000 2016,710043761036791809,3354,1058,0,1,has_no_media,.@plutoport "the #Jupiter slingshot move saved the mission to #Pluto 3.5 years" @NASA @Kcnq2Cure Aus https://t.co/S81kkGeMwb
usconsulatemelb,Wed Mar 16 09:49:00 +0000 2016,710040157412392960,3354,1058,2,1,has_no_media,.@plutoport speaking about @NASA #NewHorizons mission to #Pluto for @Kcnq2Cure Australia https://t.co/stfwf1kZM5
OlympianEmpire,Wed Mar 16 09:32:28 +0000 2016,710035997384437760,34,2,0,0,has_no_media,@DiscloseTV: What Bit This Chunk Out of #Pluto’s Ice? #Methane https://t.co/qYMhNafh5x via /r/TheOlympianEmpire https://t.co/wVD8ALDFIH
UFOsnews1,Wed Mar 16 09:20:13 +0000 2016,710032914432585728,1095,1986,0,0,has_no_media,#ufo #aliens What Bit This Chunk Out of #Pluto’s Ice? #Methane https://t.co/XwpBWberru
DiscloseTV,Wed Mar 16 09:13:02 +0000 2016,710031108587520000,35335,480,2,5,has_no_media,What Bit This Chunk Out of #Pluto’s Ice? #Methane https://t.co/oOXBdOn0jr
enigmaJohnK,Wed Mar 16 09:01:37 +0000 2016,710028235321581568,147,274,0,1,has_no_media,Absolutely amazing: Solar System in CSS @yashbhardwaj It's even got #PLUTO
CreaReLab,Wed Mar 16 09:01:14 +0000 2016,710028138353455104,767,696,0,0,has_no_media,So excited to present you #Pluto #paperpulp #lamp in @kbbmagazine March issue https://t.co/LfFIfVtJza #creare https://t.co/GI7xsiPD8J
alap1983,Wed Mar 16 08:30:48 +0000 2016,710020480418365440,221,66,1,1,has_no_media,There’s A #Large ‘#Bite #Mark’ On #Pluto – #NASA Has A #Sublime #Explanation For The 370-Mile-Wide #Missing... https://t.co/P46OaRlol4
Olimba_Media,Wed Mar 16 07:39:56 +0000 2016,710007676600786944,985,0,0,0,has_no_media,A huge new #image of #pluto #shows off a #possible ice #volcano - https://t.co/5AymQgw8vq  https://t.co/KcEhb3XQ3k https://t.co/7t6PasMmSf
coloradocartoon,Wed Mar 16 07:30:03 +0000 2016,710005190951346176,53122,54731,0,0,has_no_media,#DonaldDuck cartoon episodes - Donald And #Pluto https://t.co/q3nf1oCAaK
AskPlanetGirl,Wed Mar 16 07:00:32 +0000 2016,709997762033668096,85,176,0,0,has_no_media,#Jupiter  #Pluto  easy path to success mirage but we see in mind’s eye so believe it’s there https://t.co/U16r9LKrNU https://t.co/52wqOzQCji
SageLinQ,Wed Mar 16 06:57:37 +0000 2016,709997030995787776,390,186,0,0,has_no_media,SageLinQ #Science Are #Pluto's Pebbled 'Snakeskin' Slopes Made of Ancient #Stuff?  https://t.co/NOoFTI3yFC https://t.co/RAbcMxDRHC
sabrina_chow,Wed Mar 16 06:54:50 +0000 2016,709996326562439169,212,44,0,4,has_no_media,finally can go to park &amp; EG tomorrow😝✌🏽️ #hkdl #pluto #goofy #グーフィー #プルート #香港ディズニーランド #ディズニーランド #ディズニー https://t.co/EtU8uwTj9J
LatestNewsAU,Wed Mar 16 06:39:17 +0000 2016,709992415403352066,21836,338,2,0,has_no_media,https://t.co/H4kADkv6dR Our Riskay' Space Collection - Seen to believe! #space #earth #NASA #PLUTO #ancient #Aus #USA #science #education
coloradocartoon,Wed Mar 16 06:36:02 +0000 2016,709991596213858304,53122,54731,0,0,has_no_media,#Pluto The Sleep Walker https://t.co/UE6GdfEz1y
link2i,Wed Mar 16 06:31:34 +0000 2016,709990471397941248,3886,3488,0,0,has_no_media,The surface area of #Russia is slightly larger than dwarf #Pluto #facts
SStormes,Wed Mar 16 04:00:16 +0000 2016,709952399172091906,2267,2891,1,1,has_no_media,#Pluto’s Widespread Water Ice: https://t.co/zsSdg9mOG9 via @NASA https://t.co/8FOdI2ujBJ
universetoday,Wed Mar 16 03:54:04 +0000 2016,709950837922140161,144526,1078,5,8,has_no_media,Eat Your Heart Out Pluto @EvanGough2 #pluto #newhorizons https://t.co/nPd1UzIo6R https://t.co/5aQ7YXHh9E
News_O_Matic,Wed Mar 16 03:48:59 +0000 2016,709949558344826882,1499,688,0,0,has_no_media,Kids' responses are POURING IN on our #Pluto as a Planet debate. Here are some drawings: @AlanStern @NASANewHorizons https://t.co/ah6XqH2XHp
ShadowDogDesign,Wed Mar 16 03:15:57 +0000 2016,709941242944065537,13658,10982,2,0,has_no_media,Are #Pluto's Pebbled 'Snakeskin' Slopes Made of #Ancient Stuff? https://t.co/eA0tZJNOF5 https://t.co/YGVg6s8Pzl
sabrina_chow,Wed Mar 16 02:45:37 +0000 2016,709933611504381952,212,44,0,5,has_no_media,I can't ask for more than that😘❤️ #hkdl #chinesenewyear #pluto #プルート #旧正月 #香港ディズニーランド #ディズニーランド #ディズニー https://t.co/FrA7t32WmE
Berryxd_,Wed Mar 16 02:10:50 +0000 2016,709924859657072641,626,748,1,0,has_no_media,After #SFApril2 y'all wake up &amp; fw #PLUTO @ #ChopsNChicken3
Berryxd_,Wed Mar 16 02:10:17 +0000 2016,709924717839278080,626,748,4,0,has_no_media,#PLUTO got #ChopsNChicken3 coming your way April 2nd!!!! Day after #SFApril2
joshjlewis,Wed Mar 16 02:00:22 +0000 2016,709922222912065536,399,774,0,3,has_no_media,My Pluto sticker is now on my Etsy shop: https://t.co/UrMwMS7MLU #pluto #sticker #space https://t.co/fHS2MBO7nh
kgard,Wed Mar 16 01:33:25 +0000 2016,709915440378609664,992,187,0,0,has_no_media,#pluto @ Disney's California Adventure Theme Park https://t.co/ihpB3OKDpu
TMTT2015,Wed Mar 16 00:27:52 +0000 2016,709898944206217217,653,852,0,0,has_video,#Pluto has #Clouds? Pluto is a #Planet!?!   https://t.co/sI9eqoJfS4 via @newthor
ItsTheMind,Tue Mar 15 23:48:12 +0000 2016,709888963440459776,640,483,1,0,has_no_media,via sciencejoke.s Poor Pluto #Earth #Pluto #Sad #planet #Sorry #Notsorry #Science #Scientist #Laughing #Smart #Joke… https://t.co/FX5LwzeFeQ
Check123Sci,Tue Mar 15 23:31:00 +0000 2016,709884632674738176,5608,6154,15,25,has_no_media,Did you know each day on Pluto lasts for 6.4 Earth’s days?  Amazing Video: https://t.co/tdnLWsxgQh #Space #Pluto https://t.co/G5ZWL3tcpz
SageLinQ,Tue Mar 15 23:14:13 +0000 2016,709880412072312832,390,186,0,0,has_no_media,SageLinQ #Science Are #Pluto's Pebbled 'Snakeskin' Slopes Made of Ancient #Stuff?  https://t.co/XBaZpOY0Hr https://t.co/vMCAu0rDVG
SageLinQ,Tue Mar 15 23:06:31 +0000 2016,709878474127777792,390,186,0,0,has_no_media,SageLinQ #Science What Bit a Chunk Out of #Pluto's Ice?  https://t.co/ooJewa08sa https://t.co/5qHYZxR4FX
GermanChamberOz,Tue Mar 15 23:05:07 +0000 2016,709878121168834565,681,367,1,1,has_no_media,NASA scientists can't explain this unusual 430km-wide 'bite mark' on #Pluto's surface https://t.co/ia9vsjGIsY via Business Insider
CommanderSardes,Tue Mar 15 22:16:37 +0000 2016,709865915953840133,2793,5001,0,0,has_no_media,#Pluto Is Full of #Water #Ice  Probably From the #Tears It Cried When We Rejected It by @sophiekleeman https://t.co/xqNFiSz2oi via @MicNews
phildenholm,Tue Mar 15 21:52:02 +0000 2016,709859726813581312,49,122,0,0,has_no_media,Not too old for a snuggle with #mickymouse and #pluto https://t.co/yzYn8zftyR
RejectRaptor,Tue Mar 15 21:09:31 +0000 2016,709849026900918272,317,272,0,0,has_no_media,Jurassic World scientists got told by NASA scientists today that they had found bite marks on #Pluto...bet it was that human Luis Suarez 😑.
OlympianEmpire,Tue Mar 15 20:32:26 +0000 2016,709839696592019456,34,2,0,0,has_no_media,@universetoday: Eat Your Heart Out Pluto @EvanGough2 #pluto #newhorizons https://t.co/wVlPd30OD2 … https://t.co/l9DtVkztCm
AlyssaSharpe,Tue Mar 15 20:09:52 +0000 2016,709834016988512256,4687,134,1,5,has_no_media,We are a little over halfway done with the #pluto in #capricorn transit and it's completely taken its toll on us.... https://t.co/QdDxBQhfrj
fcain,Tue Mar 15 19:56:00 +0000 2016,709830526283214848,31711,9850,10,9,has_no_media,Eat Your Heart Out Pluto @EvanGough2 #pluto #newhorizons https://t.co/jcfQ6OVZIh https://t.co/NV5YkjPR9b
universetoday,Tue Mar 15 19:55:57 +0000 2016,709830516846030848,144526,1078,5,13,has_no_media,Eat Your Heart Out Pluto @EvanGough2 #pluto #newhorizons https://t.co/nPd1UzIo6R https://t.co/cBp2s2dQSB
draghubir,Tue Mar 15 19:47:47 +0000 2016,709828461272158209,2953,824,0,0,has_no_media,Are #Pluto's Pebbled Slopes Made of Ancient Stuff? - #space #spacerocks #science #astronomy .@RaeSahota  https://t.co/Ha3larxkqc
sitnstayburtlat,Tue Mar 15 18:59:43 +0000 2016,709816364622618626,341,738,0,0,has_no_media,Very happy #huskies #Luna &amp; #Pluto #burtonlatimer #northamptonshirecountryside #northants… https://t.co/93sWvNn7Gh
CassandraFay_,Tue Mar 15 18:23:43 +0000 2016,709807302963019776,553,196,0,0,has_no_media,Nose kisses and cheesin' with Pluto! #disney #disneyland #disneyland60 #pluto @ Disneyland https://t.co/yQAqPFcB8o
HWPIns,Tue Mar 15 16:50:00 +0000 2016,709783719905603585,2019,1630,0,0,has_no_media,NASA scientists can’t explain this unusual 270-mile-wide ‘bite mark’ on Pluto’s surface... #Pluto #bitemark #NASA &gt; https://t.co/DVH0R8Fcab
thathouseofhaha,Tue Mar 15 16:43:47 +0000 2016,709782156596240384,387,1225,1,0,has_no_media,No Planet Left Behind by https://t.co/vNUlImXF78 #tshirt #Pluto #planet #iau #debate #NeverForget #freeshipping https://t.co/3dazpkHcd8
boldingbroke,Tue Mar 15 16:36:54 +0000 2016,709780424457760768,366,304,0,0,has_no_media,I worry about #Pluto. It's been so abused. #NASA https://t.co/KLdjAOin8o
DisneyDeDon,Tue Mar 15 16:26:11 +0000 2016,709777726299836416,3572,3688,0,0,has_no_media,@PimpinRapGod #Goofy  #Pluto  and #Daisy  Fantasia wouldn't be the same if you weren't home.
DisneyDeDon,Tue Mar 15 16:26:01 +0000 2016,709777682154835968,3572,3688,1,0,has_no_media,@PimpKrasinski @LivelyPimp #Goofy  #Pluto  and #Daisy  Fantasia wouldn't be the same if you weren't home.
DisneyDeDon,Tue Mar 15 16:25:46 +0000 2016,709777622079840258,3572,3688,2,0,has_no_media,@PimptressQuake @MissPimpinSwann #Goofy  #Pluto  and #Daisy  Fantasia wouldn't be the same if you weren't home.
DisneyDeDon,Tue Mar 15 16:25:35 +0000 2016,709777576026357760,3572,3688,2,0,has_no_media,@TheBubblyPimp @HaleThePimp #Goofy  #Pluto  and #Daisy  Fantasia wouldn't be the same if you weren't home.
DisneyDeDon,Tue Mar 15 16:25:13 +0000 2016,709777482329751553,3572,3688,0,0,has_no_media,@PimpinNThisSkin #Goofy  #Pluto  and #Daisy  Fantasia wouldn't be the same if you weren't home.
lsullivan,Tue Mar 15 16:03:57 +0000 2016,709772130708295680,1047,994,0,3,has_no_media,Thx Alan Stern for sharing w students at #KWBpride! #PlanetaryScientist #AerospaceEngineer #Pluto @NewHorizons2015  https://t.co/cQkNZa4zwl
mib_Anna,Tue Mar 15 14:21:43 +0000 2016,709746403182907392,153,683,1,1,has_no_media,At @AdlerPlanet for the opening of What Is a Planet? Do you think #Pluto  is a planet? #Chicago https://t.co/xOqYQklFoS
kennicosmith,Tue Mar 15 14:17:37 +0000 2016,709745369685463042,3321,1200,6,12,has_no_media,Wkly @NewHorizons2015 S/C status mtg. Things are well for our deep space bird. Downlinking #Pluto data  S/C checks. https://t.co/Y5Zwwlkvzj
dcdaddysWT,Tue Mar 15 13:44:16 +0000 2016,709736979240456193,193,288,0,0,has_no_media,"...New Horizons will rewrite all the textbooks."  -Exactly how #science is supposed to work. #Pluto #NewHorizons  https://t.co/M9GLIQJVRl
EssentialZodiac,Tue Mar 15 13:30:02 +0000 2016,709733396629430276,58,34,0,0,has_no_media,#Mercury Sextile #Pluto Tuning in to the Force can be easier than you think.  When you work in sure knowledge  it... https://t.co/unDukEAxyK
B5harp,Tue Mar 15 13:22:30 +0000 2016,709731501391220737,27,72,0,0,has_no_media,@neiltyson since you are always blamed for #Pluto no longer classified as a planet  thought I'd share https://t.co/KkcWsgjvIf
SocialMars,Tue Mar 15 13:11:30 +0000 2016,709728731359748096,175,126,1,0,has_no_media,#Social #Pluto Daily @SocialNewsCorp https://t.co/l5fzNFfubI Via #Twitter @terrypluto @crumpet @mathiaspicker
Rainmaker1973,Tue Mar 15 13:06:24 +0000 2016,709727449299419136,4920,196,36,64,has_no_media,Are #Pluto's pebbled 'snakeskin' slopes made of ancient stuff? https://t.co/UxHH6C3iWf cc: @NewHorizons2015 https://t.co/Mu27Wb8HwV
mikeemikee11,Tue Mar 15 11:21:45 +0000 2016,709701111729541120,239,256,0,0,has_no_media,Hades' spawn. #mycatrocks #mycatisbetterthanyours #cat #blackcat #pluto #catstagram https://t.co/RZOMt84rZ8
coloradocartoon,Tue Mar 15 10:39:04 +0000 2016,709690371522076673,53122,54731,0,0,has_no_media,#DonaldDuck  #MickeyMouse  #Pluto and Goofy - 4 Hours Non-Stop  https://t.co/mZhdiMV60v
animalculum,Tue Mar 15 10:14:42 +0000 2016,709684238921113600,659,2098,0,2,has_video,Great @SETIInstitute talk on #Pluto. Such an overwhelming diversity on this little world! https://t.co/jdj1D9l5oQ https://t.co/SqUejAmFQm
dracolobos,Tue Mar 15 08:43:07 +0000 2016,709661192457822208,534,1704,0,0,has_no_media,1st a pic of #FakePlanet #Pluto w/ #Disney mutt &amp; now a #BiteMark Can't make this stuff up! #BiteMeNASA #TESTIT https://t.co/rIjuz0kar4
UniversesWays,Tue Mar 15 08:01:28 +0000 2016,709650710959398912,15919,950,20,32,has_no_media,#Pluto. :) Credit:(@NASA/Johns Hopkins University Applied Physics Laboratory/Southwest Research Institut) https://t.co/i2I8TfqGbA
120WeirdAvenue,Tue Mar 15 07:40:48 +0000 2016,709645509292658688,1422,2273,0,0,has_no_media,Has something been munching on #Pluto? https://t.co/WsQ8surgqh
coloradocartoon,Tue Mar 15 07:30:02 +0000 2016,709642800049090561,53122,54731,0,0,has_no_media,#DonaldDuck cartoon episodes - Donald And #Pluto https://t.co/q3nf1oCAaK
AskPlanetGirl,Tue Mar 15 07:00:33 +0000 2016,709635377389293568,85,176,0,0,has_no_media,#Mercury connects to #Pluto  #Jupiter expands mental reach #Vibrational #Astrology readings. https://t.co/J20VI6ZLuY https://t.co/0zOGsBX4n1
astrotherapist,Tue Mar 15 07:00:06 +0000 2016,709635265967431680,1222,11,0,2,has_no_media,#Mercury sextiles #Pluto  providing an opportunity to think about something in depth and access the underlying truth. Try solving a mystery.
coloradocartoon,Tue Mar 15 06:36:04 +0000 2016,709629218783698944,53122,54731,0,0,has_no_media,#Pluto The Sleep Walker https://t.co/UE6GdfEz1y
MsTeedoh,Tue Mar 15 06:20:38 +0000 2016,709625334321307649,1506,684,0,0,has_no_media,TUESDAY! #PLUTO https://t.co/OFxZmA2mJh
Pouyenjutsu,Tue Mar 15 06:07:18 +0000 2016,709621979372867584,504,83,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/gxkdsh4Jft #Science https://t.co/nNzVePY59A
Gieonenews,Tue Mar 15 06:04:47 +0000 2016,709621344984379392,685,123,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/RaeR1UcOGJ #Science https://t.co/U9LkumLxFl
Pouyenjutsu,Tue Mar 15 06:04:45 +0000 2016,709621335962439680,504,83,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/cTzhHS2bId #Science https://t.co/lpzyvIKtsv
lehohejonews,Tue Mar 15 06:00:09 +0000 2016,709620179102093314,576,85,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/jAp0XbClWu #Science https://t.co/B25i3HS4LG
Gieonenews,Tue Mar 15 06:00:08 +0000 2016,709620176044449793,685,123,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/iJESQutGqk #Science https://t.co/fGF1uh7YIW
Gieonenews,Tue Mar 15 05:59:51 +0000 2016,709620103126523905,685,123,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/0gUho8s99b #Science https://t.co/EzBBaU2Ri6
lehohejonews,Tue Mar 15 05:59:50 +0000 2016,709620101633351680,576,85,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/aG7rd0az95 #Science https://t.co/gIeI6Wksu1
Gieonenews,Tue Mar 15 05:59:48 +0000 2016,709620090409324544,685,123,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/NrpWpkyYcM #Science https://t.co/EZBWhjs4YV
lehohejonews,Tue Mar 15 05:59:48 +0000 2016,709620090329702400,576,85,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/O2uEXVcWtP #Science https://t.co/9Ylo08rVck
lehohejonews,Tue Mar 15 05:59:19 +0000 2016,709619969294618624,576,85,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s New Horizons mission… https://t.co/yUBDAGExDU #Science
Gieonenews,Tue Mar 15 05:59:18 +0000 2016,709619967004545024,685,123,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s New Horizons mission… https://t.co/2Bgx4g96En #Science
lehohejonews,Tue Mar 15 05:59:14 +0000 2016,709619947639472128,576,85,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/Y9XEIQ6pMx #Science https://t.co/hbXGIR75t9
Gieonenews,Tue Mar 15 05:59:14 +0000 2016,709619947211624448,685,123,0,0,has_no_media,#Pluto #Space – Giant ‘Bite Mark’ Seen on Pluto’s Surface – Scientists at NASA’s… https://t.co/HiBEcrB8XM #Science https://t.co/EppAlSRllJ
