(-4.0821598422375063, 'has_animated_gif')
(-3.4453126336859645, 'has_hashtag')
(-2.3416038311558647, 'low_wps')
(-2.1625267710405356, 'has_video')
(-1.7560716422442759, 'has_photo')
(-1.1001988533984903, 'certain_yes')
(-1.0567052491628646, 'posemo_yes')
(-0.79220201483971109, 'achieve_yes')
(-0.70899758993812045, 'has_exclam')
(-0.70316813921065435, 'differ_yes')
(-0.66879061183244681, 'is_authentic_yes')
(-0.63956094567081823, 'power_yes')
(-0.63730253190581765, 'sad_yes')
(-0.59200974696816488, 'anx_yes')
(-0.58292525424915542, 'see_yes')
(-0.49341012305809906, 'assent_yes')
(-0.32364870410889629, 'feel_yes')
(-0.32204331778619505, 'anger_yes')
(-0.27271042236211557, 'is_clout_yes')
(-0.1871828301245459, 'is_tone_no')
(-0.1818403576255378, 'is_analytic_yes')
(-0.17872073522017132, 'tentat_yes')
(-0.084713953806452857, 'is_analytic_no')
(-0.067611693051512628, 'few_sixltr')
(-0.019623583945622105, 'discrep_yes')
(0.14452069003911522, 'swear_yes')
(0.14649857485169365, 'risk_yes')
(0.21112925252997961, 'many_sixltr')
(0.23262426394835739, 'is_clout_no')
(0.35286712355544858, 'is_tone_yes')
(0.40188947189084995, 'negemo_yes')
(0.63656981051068329, 'high_wps')
(0.75898337996237797, 'affiliation_yes')
(0.85314724656496588, 'reward_yes')
(0.99274474296628989, 'nonflu_yes')
(1.0194072659625355, 'cause_yes')
(1.0401404594657864, 'insight_yes')
(1.1045575033195085, 'hear_yes')
(2.1220595988157149, 'has_qmark')
(2.2975172276720168, 'is_authentic_no')
