9.98940175347e-05	gen
9.97665908847e-05	manager
9.97306087257e-09	invite
9.97238813186e-05	spend
9.95578886182e-05	module
9.95342161424e-07	quasar
9.94819947729e-05	facing
9.94738343277e-07	jsc
9.94133872996e-06	speck
9.93956912453e-06	essays
9.92017161241e-05	educator
9.91360528091e-05	dot
9.90770661501e-06	darwin
9.88649338492e-05	09
9.8802346906e-07	spinoff
9.86471019165e-06	250
9.86397010404e-05	conjunction
9.86368252765e-05	caves2015
9.85802941839e-05	robotics
9.8579082406e-05	usa
9.85112733355e-05	tombaugh
9.83121170787e-05	budget
9.81924558757e-06	opening
9.81244707913e-05	videos
9.80621027495e-05	worked
9.80175400934e-05	hang
9.77685500273e-07	nova
9.7737809835e-06	redwoods
9.77318509549e-05	features
9.77061913923e-05	unprecedented
9.76812770527e-05	philae
9.76515576702e-05	explain
9.76354764695e-05	musings
9.76311990172e-05	newly
9.75756342656e-06	iconic
9.75618905732e-07	locations
9.75595664955e-05	minister
9.75465014541e-05	reading
9.75053383222e-05	entire
9.74547183689e-05	sardinia
9.73734906242e-05	hpc
9.73053416499e-07	dimmer
9.72505888227e-05	experiment
9.71907179576e-05	bubbles
9.71015790909e-05	newsletter
9.70854373052e-05	dish
9.70811756251e-05	receives
9.70549415526e-05	carrying
9.70534787651e-05	inmyshoes
9.69318232996e-07	proposed
9.69212857978e-06	amino
9.69183293804e-05	win
9.67928363269e-05	date
9.67555939568e-08	newcastle
9.64252756956e-05	conditions
9.64149269308e-05	anomaly
9.641302185e-05	simple
9.63980771437e-05	assembled
9.63963477169e-05	helping
9.63792504054e-05	door
9.62079248614e-05	canadarm2
9.61185848092e-05	country
9.61142141037e-07	eagle
9.59921195328e-05	2nd
9.59768636772e-05	innovative
9.59634212334e-05	oct
9.5922393937e-06	groovy
9.59068420287e-05	rising
9.58297469789e-05	pixels
9.57957723446e-05	milkyway
9.57358340018e-05	thanksgiving
9.57101676053e-06	electrical
9.566008225e-06	dave
9.56337393984e-06	detailed
9.55248950795e-05	chinese
9.55248477544e-05	mystery
9.54947479067e-05	3d
9.54935768528e-05	office
9.54745094376e-06	docks
9.54004036914e-06	forms
9.53672294731e-05	atmospheric
9.53489379553e-07	reisman
9.53294443655e-06	tarantula
9.52538465619e-05	supporting
9.51430007243e-07	traveled
9.51430007243e-07	shining
9.51430007243e-07	pattern
9.51430007243e-07	meter
9.51430007243e-07	ingredients
9.51430007243e-07	dps12
9.51430007243e-07	doug
9.51430007243e-07	delighted
9.51430007243e-07	clearly
9.51430007243e-07	brief
9.51430007243e-06	zen
9.51430007243e-06	soviet
9.51430007243e-06	scrubbed
9.51430007243e-06	filter
9.51157078383e-06	terminal
9.50619014463e-05	spaceship
