user,created_time,tweet_id,followers,following,retweet,favourite,has_media,message
twitter,Fri Jun 24 21:37:50 +0000 2016,746457328203898880,55334811,145,117,504,has_no_media,Press play with @video for the latest from #vidcon2016. #FollowFriday  https://t.co/eie6HaWy5n
twitter,Fri Jun 24 19:05:08 +0000 2016,746418900359741440,55334811,145,355,866,has_no_media,On #TakeYourDogToWorkDay  what's the best job for a 🐶 ?
twitter,Fri Jun 24 18:04:54 +0000 2016,746403744028332032,55334811,145,287,1487,has_video,When 13 @vine creators go to #CampUnplug  see what happens when things start getting real. 🏕 https://t.co/NOow3S8yHg https://t.co/sb2TZNBT76
twitter,Fri Jun 24 16:45:05 +0000 2016,746383657108017152,55334811,145,229,568,has_no_media,#EUref — following the UK's decision to leave the EU  here's a look at what's happening. https://t.co/lNiOayOV4y
twitter,Fri Jun 24 00:40:18 +0000 2016,746140860593512448,55334811,145,743,1995,has_video,In the creative world of @pinot  pencils and paint brushes are magic wands ✍️ https://t.co/JJnuM20riJ https://t.co/JFnssKb2Cj
twitter,Thu Jun 23 21:54:15 +0000 2016,746099074491887616,55317657,145,337,1176,has_no_media,Days: 3⃣️ Fuel: ☀️ Flight: 💯  Watch @solarimpulse make solar aviation history after crossing the Atlantic. https://t.co/CMiXQzcFNi
twitter,Thu Jun 23 20:48:05 +0000 2016,746082420064030720,55317657,145,97,509,has_no_media,Thanks for the ❤️  Kevin — and for sharing @JackBethmann's awesome video! #LoveTwitter https://t.co/K5ISlzYiry
twitter,Thu Jun 23 15:46:45 +0000 2016,746006587806912512,55317657,145,189,647,has_no_media,With hours to go until polls close in Britain  see how people are talking about the historic #EURef. https://t.co/lNiOayOV4y
twitter,Tue Jun 21 23:13:19 +0000 2016,745394193820835842,55264093,145,341,1563,has_video,Sometimes selfies don't go as planned — right  @JoeHaeg59? 😂 #NationalSelfieDay https://t.co/8SS31bWzxm
twitter,Tue Jun 21 13:03:31 +0000 2016,745240732860981248,55264093,145,593,1107,has_video,Now live: new ways to tap into @video on Twitter so you can shoot  watch  and create more! https://t.co/mdnG7Jly1n https://t.co/8XSZxELKCt
twitter,Mon Jun 20 19:40:39 +0000 2016,744978286074200064,55267760,145,781,1632,has_no_media,Happy #FirstDayOfSummer! Which emojis describe your summer plans?
twitter,Mon Jun 20 13:00:52 +0000 2016,744877677497090048,55267760,145,751,1157,has_no_media,We’ve acquired Magic Pony Technology to enhance our machine learning efforts and strength in video: https://t.co/Ds03vtC1dH
twitter,Sun Jun 19 14:55:23 +0000 2016,744544110099341312,55247644,145,793,1753,has_animated_gif,The best Father's Day hashtag of all: #ThankYouDad.     To dads everywhere  #HappyFathersDay! https://t.co/v6nhTnuiFz
twitter,Sat Jun 18 15:10:31 +0000 2016,744185529810313217,55227145,145,1658,4092,has_video,Weekends go quick — enjoy it! ✌ https://t.co/gdIdTqfWND
twitter,Fri Jun 17 16:57:59 +0000 2016,743850188217843712,55208286,145,450,938,has_animated_gif,#ThankYouDad — ahead of Father's Day  today we're celebrating the dad community on Twitter: https://t.co/TFfJqhoG5Z https://t.co/TgyrpwoN0k
twitter,Wed Jun 15 23:15:22 +0000 2016,743220383663292416,55242210,145,225,1748,has_no_media,We're delighted you noticed! ❤️ https://t.co/rlbtSKoRL3
twitter,Wed Jun 15 19:18:36 +0000 2016,743160801339445249,55242210,145,1790,3026,has_photo,Ready to go live? Now everyone can tap a new button on iOS &amp; Android to easily broadcast on #Periscope from Twitter! https://t.co/tedpUN1QMA
twitter,Wed Jun 15 16:45:37 +0000 2016,743122298379505664,55242210,145,218,745,has_video,Start a conversation on the right 🎶 by replying to a Tweet.   Watch more #TwitterTips: https://t.co/JMBg3mMb7k https://t.co/txkQaD1o69
twitter,Tue Jun 14 20:31:05 +0000 2016,742816654581633024,55233294,145,184,644,has_photo,Onstage and off  see how Hamilton's @Lin_Manuel is Broadway's Twitter genius: https://t.co/5NVScrM0FH 🎭 https://t.co/E44TiUKoq2
twitter,Tue Jun 14 16:03:40 +0000 2016,742749353689780224,55233294,145,2116,2201,has_no_media,Now you can easily Retweet or Quote Tweet yourself with just a few taps. Pick an old favorite and give it a try! 🔄 https://t.co/bUj4ezQNOJ
twitter,Mon Jun 13 20:20:04 +0000 2016,742451493127622658,55210348,145,2180,4306,has_no_media,#OrlandoUnited — the world comes together to express that #LoveIsLove https://t.co/jmlILcRqyE
twitter,Thu Jun 09 18:18:19 +0000 2016,740971303516176387,55155384,145,299,1416,has_video,Oh no! @OtherElliott got #LostInSpain with @vine creators in Barcelona. Watch what happened: https://t.co/eRW1jy0jZt https://t.co/u7pn15kQW9
twitter,Mon Jun 06 17:50:03 +0000 2016,739877023359721472,55130523,145,945,1736,has_no_media,On the 72nd anniversary of the Normandy landings  experience the historic events of #DDay with @RealTimeWWII. https://t.co/EGzZjiDolK
twitter,Sat Jun 04 05:40:11 +0000 2016,738968570139267072,55102689,145,4536,6005,has_no_media,#RIPAli — see how the world is paying its respects to a legendary athlete and activist. https://t.co/MaEG6KfCXy
twitter,Fri Jun 03 22:19:11 +0000 2016,738857588725424128,55091298,145,172,677,has_no_media,There's no need to worry about scratching the 💿 with these 10 tracks. #FlashBackFriday https://t.co/KnYaMLeLH5
twitter,Fri Jun 03 20:23:53 +0000 2016,738828574442979328,55091298,145,1168,2736,has_video,Leaving work on a Friday like 👇 https://t.co/xMMOec9TSp
twitter,Thu Jun 02 22:43:48 +0000 2016,738501397658800128,55088307,145,1019,1898,has_animated_gif,Lighting up the world  #LoveIsLove  https://t.co/0HuPPPPoDf https://t.co/RdH6I8KNB0
twitter,Thu Jun 02 19:45:58 +0000 2016,738456646037344256,55088307,145,398,1161,has_no_media,Déjà vu  anyone? It's #NBAFinals time  who you got? https://t.co/gBN1H7qHaz
twitter,Thu Jun 02 18:02:29 +0000 2016,738430602374832128,55088307,145,1717,3314,has_no_media,😍 👊 💯 https://t.co/ggEkflMYNx
twitter,Tue May 31 22:45:21 +0000 2016,737777011377115136,55055167,145,213,639,has_no_media,Grab your 🍿  @USATODAY is sharing the most-Tweeted summer movies. What are you waiting to see? https://t.co/C1omARyV3z
twitter,Tue May 31 21:29:21 +0000 2016,737757886789492736,55055167,145,261,855,has_no_media,Blue water  rocky coast – California dreamin'. #TravelTuesday https://t.co/UIYeA6xzOl
twitter,Mon May 30 17:35:24 +0000 2016,737336622690095104,55021109,145,662,1773,has_no_media,On this #MemorialDay  a look at how people are remembering fallen military heroes. 🇺🇸 https://t.co/ZDDJsviUB2
twitter,Sat May 28 15:38:44 +0000 2016,736582487107768321,54960812,145,1621,4596,has_video,Long weekend vibes. https://t.co/KIo3Bf58NT
twitter,Thu May 26 20:50:01 +0000 2016,735936047511535617,54926497,145,311,822,has_no_media,You'll want the volume up for this #SummertimeSoundtrack. Tweets with @Spotify tracks now play in your timeline! 🎧 https://t.co/93avzwiQbs
twitter,Thu May 26 17:33:38 +0000 2016,735886626711179265,54926497,145,161,817,has_video,Get lifted with week's @Vine #SongCollab featuring @HumblePimp 🎤  https://t.co/Ov58ihoiI0 https://t.co/bFkUltAbXW
twitter,Thu May 26 00:12:18 +0000 2016,735624568266575873,54926497,145,256,977,has_no_media,What's it like to stay fit in zero gravity? @StationCDRKelly answered this and more in a Q&amp;A about his #YearInSpace. https://t.co/t3lM57SGVW
twitter,Wed May 25 18:58:36 +0000 2016,735545621705195520,54900930,145,582,1149,has_video,When others say it best  help spread the word with a Retweet. #TwitterTips https://t.co/CAtbbH6MSR
twitter,Tue May 24 23:45:17 +0000 2016,735255378942820353,54887603,145,376,1103,has_no_media,"What is art? Are we art? Is art art?" 👓 https://t.co/MVxyFJgVwT
twitter,Tue May 24 20:05:34 +0000 2016,735200086905356288,54887603,145,99,504,has_no_media,We can't wait to cheer you on at the #Rio2016 Olympic Games  @swissbeatz! #RoadToRio https://t.co/MTZ0Tb1qJm
twitter,Tue May 24 14:00:41 +0000 2016,735108260718469121,54887603,145,6873,5911,has_animated_gif,In the coming months  we're introducing new ways for you to express even more with a Tweet: https://t.co/l1sWRvXWqr https://t.co/zzhWpRcABs
twitter,Sat May 21 15:50:37 +0000 2016,734048763040268288,54847563,145,1835,5764,has_video,That feeling when you wake up and it's the weekend. https://t.co/W4cW0LKwsK
twitter,Sat May 21 00:38:26 +0000 2016,733819204822917120,54847563,145,385,1190,has_video,Pizza record alert! 🍕🚨 Chefs in Naples set new world record for longest pizza at 2km! https://t.co/mYa2L67qhG https://t.co/tWKRa15z9q
twitter,Fri May 20 21:05:42 +0000 2016,733765666155548672,54837400,145,274,1095,has_video,Boom shakalaka! 🏀 🔥 Follow the @warriors  @okcthunder  @Raptors  and @cavs to the @NBA Finals. #FollowFriday https://t.co/ygxzcYtDOL
twitter,Wed May 18 18:40:03 +0000 2016,733004238918320128,54813761,145,439,1426,has_video,Break free! 🐣 Put a face to your name by adding a profile picture. #TwitterTips https://t.co/Z4Q1XtnDnp
twitter,Wed May 18 15:35:09 +0000 2016,732957706709950466,54813761,145,169,823,has_no_media,Ever shown up to work wearing the same thing as your coworker?  We want to see your #Twinning photos.  https://t.co/DGcp1KsInB
twitter,Tue May 17 19:49:29 +0000 2016,732659321536815104,54798141,145,107,587,has_no_media,.@DaveinOsaka moved to Osaka and is exploring his city  one broadcast at a time #TravelTuesday https://t.co/eCZODfT2as
twitter,Sun May 15 23:30:08 +0000 2016,731990075009982464,54775883,145,261,1149,has_no_media,Hey  @HomerJSimpson! Who's your favorite person to follow on Twitter? #HomerLive
twitter,Sun May 15 00:02:01 +0000 2016,731635713083478016,54775883,145,880,1900,has_no_media,Congrats @Jamala and Ukraine 🇺🇦 for the #Eurovision win! https://t.co/WX0r07rkVD
twitter,Sat May 14 20:24:43 +0000 2016,731581025826934788,54763797,145,832,1922,has_animated_gif,Celebrating the Cosmos -- Happy  #AstronomyDay ✨  https://t.co/dvj2Y3dwYz https://t.co/Ft4zGf7dpJ
twitter,Fri May 13 19:11:22 +0000 2016,731200177655054336,54750696,145,765,1620,has_no_media,It's #Fridaythe13th 👻  What's scaring you the most today?
twitter,Thu May 12 21:30:13 +0000 2016,730872736273174528,54748673,145,320,1009,has_no_media,Fall into the #TrustFallChallenge — who would you trust to catch you? https://t.co/D1WiCuG3ub
twitter,Thu May 12 18:55:08 +0000 2016,730833708157042688,54748673,145,404,1317,has_video,Remix and repeat on @Vine with this week's #SongCollab channel featuring @LeslieWai.  🎤 https://t.co/V21NVIZbQe  https://t.co/PlMiG87i5t
twitter,Thu May 12 00:55:35 +0000 2016,730562029895843840,54748673,145,359,1513,has_no_media,No monkeying around  @jonnysun — there's a lot riding on the results of this Twitter poll. ⬇️ https://t.co/oBcia2XZl5
twitter,Wed May 11 19:20:11 +0000 2016,730477623973797888,54707746,145,396,1072,has_video,When words aren't enough  add some 💪 to your Tweet with emojis. #TwitterTips https://t.co/UOim8Mm4hW
twitter,Tue May 10 22:00:07 +0000 2016,730155483361775616,54673490,145,589,1324,has_no_media,Thanks to @NASA  our #TravelTuesday bucket list just got a little longer. 🚀 https://t.co/lklwi0ZQBb
twitter,Tue May 10 17:50:08 +0000 2016,730092573847523328,54673490,145,445,1217,has_video,Not just back  but #BackToBack. It's unanimous @StephenCurry30 — congratulations  MVP!  🏆 https://t.co/XHUHLQtKPv https://t.co/6CxkyruQ7N
twitter,Mon May 09 19:55:03 +0000 2016,729761619761188864,54678743,145,635,1425,has_no_media,Mercury is on the move! Join the planet's rare journey across the 🌞 — no SPF required. #MercuryTransit https://t.co/g0gIUZn9p0
twitter,Sun May 08 14:55:59 +0000 2016,729323970042847233,54645935,145,1868,3809,has_animated_gif,We love Moms — and based on your Tweets  you do too!     Let her hear it! #HappyMothersDay https://t.co/oYly1ESkNH
twitter,Sat May 07 20:30:18 +0000 2016,729045716409057280,54620350,145,185,757,has_no_media,Our heart gallops for your Tweet-powered #KentuckyDerby brooch  @JohnnyGWeir. #WatchMeNeighNeigh https://t.co/WR8THJO5VB
twitter,Sat May 07 19:00:17 +0000 2016,729023062977323008,54620350,145,311,927,has_no_media,New to Twitter? Check out @WIRED's guide for helpful #TwitterTips. 👇 https://t.co/LjD8qtYURj
twitter,Fri May 06 20:30:35 +0000 2016,728683397971742720,54609032,145,132,543,has_no_media,That's easy  @hallithbates. Lazy coffee river for breakfast  salsa surfing for lunch  and then a sensible dinner. https://t.co/B4zavcaE0O
twitter,Fri May 06 15:25:56 +0000 2016,728606731744387072,54609032,145,227,649,has_animated_gif,Tried the Connect tab yet? Tap  find and follow the best accounts just for you. 👇 https://t.co/kdyf21MfQ8
twitter,Thu May 05 19:20:39 +0000 2016,728303411230167040,54598787,145,459,1379,has_animated_gif,Tomorrow we give back to our communities around the 🌎 for #FridayForGood — follow along with @twitterforgood! https://t.co/W7tRzcFT9V
twitter,Wed May 04 19:07:31 +0000 2016,727937721327456256,54587501,145,897,2065,has_video,I got a bad feeling about this. #MayThe4thBeWithYou  https://t.co/Flusw0aDjQ  https://t.co/smvyOhwsQA
twitter,Wed May 04 16:15:03 +0000 2016,727894316207591424,54587501,145,256,987,has_video,Mixed just for you  tune in to the best of Twitter with Highlights on Android. #TwitterTips https://t.co/mHRoYWaY6f
twitter,Tue May 03 21:55:31 +0000 2016,727617611094102016,54575752,145,1103,2182,has_no_media,Teachers are heroes. 💪  Thank you today and every day! 👏 #TeacherAppreciationDay https://t.co/gwWxWqTkOs
twitter,Tue May 03 19:06:07 +0000 2016,727574978535686144,54575752,145,151,672,has_no_media,Catch up on the tech-inspired  show-stopping looks at last night's #MetGala. https://t.co/uUrfFBIavi
twitter,Tue May 03 14:39:32 +0000 2016,727507892283142145,54575752,145,436,870,has_animated_gif,Find the best people to follow. With the new Connect tab  there's no place like home: https://t.co/gWTtAmgizw https://t.co/mu8pXlKPF0
twitter,Mon May 02 23:10:12 +0000 2016,727274018877763584,54562415,145,1039,2492,has_animated_gif,With less than 100 days until the 2016 Olympics  join the #OlympicFlame on the #RoadToRio with new Twitter emojis! https://t.co/Y7n0OgdazT
twitter,Mon May 02 19:00:06 +0000 2016,727211076652163072,54562415,145,200,743,has_no_media,Thanks for sharing your #BecauseOfTwitter stories! 💙 https://t.co/nQ1C1JD24k
twitter,Mon May 02 16:45:18 +0000 2016,727177152374947841,54562415,145,811,1914,has_no_media,Keeping it 💯 at 100! #MondayMotivation  https://t.co/nbxJ33jITv
twitter,Fri Apr 29 21:45:09 +0000 2016,726165448698404866,54527499,145,256,1175,has_no_media,Pucker up 💋 https://t.co/B8rU9ISwjE
twitter,Fri Apr 29 16:50:03 +0000 2016,726091184024604672,54527499,145,564,1643,has_video,Dance like nobody's watching — show us your #InternationalDanceDay moves! 💃  https://t.co/ob0yXmrAaY
twitter,Thu Apr 28 22:30:25 +0000 2016,725814455997620226,54513321,145,902,2477,has_video,Take some laps with the #RunningManChallenge on @Vine  🏃 https://t.co/fGPCnxM1h9  https://t.co/Pgp7mmRfiJ
twitter,Thu Apr 28 20:55:25 +0000 2016,725790548192157696,54513321,145,668,1476,has_no_media,If you could pick a super power  what would it be? #NationalSuperheroDay 💪
twitter,Thu Apr 28 17:45:11 +0000 2016,725742672623767552,54513321,145,666,1481,has_photo,Loving the #VIEWS  @TheYoungAstros: https://t.co/Y17pBAH0kG https://t.co/ZoWEvoQyLj
twitter,Thu Apr 28 00:50:37 +0000 2016,725487350181056512,54513321,145,413,1522,has_video,Create  collab  and chill with this week's @Vine #SongCollab featuring @WillGittens 🎸   https://t.co/DzTChPWayg   https://t.co/4Row08VcKR
twitter,Wed Apr 27 20:30:06 +0000 2016,725421789287841793,54499886,145,197,680,has_video,The best stories on Twitter  all at your fingertips with Moments. #TwitterTips  ⚡️ Go now: https://t.co/pqTAFZTMpx https://t.co/HEwgD2KDKV
twitter,Wed Apr 27 18:50:14 +0000 2016,725396654824660992,54499886,145,225,729,has_no_media,Science says your dog hates hugs  but what do you say? 🐶   https://t.co/d6nlx29dsv
twitter,Tue Apr 26 17:00:06 +0000 2016,725006549861572609,54481003,145,247,864,has_no_media,We'll watch clouds from space with @astro_timpeake any day. ☁️  https://t.co/lkAjDome4h
twitter,Mon Apr 25 23:30:08 +0000 2016,724742316963991552,54467070,145,184,524,has_no_media,🇮🇩 Join @TwitterID in welcoming three iconic Indonesian landmarks to Twitter! https://t.co/vm9DmlwExd
twitter,Mon Apr 25 19:30:24 +0000 2016,724681987756167169,54467070,145,260,885,has_no_media,More like hang 💯 https://t.co/1k6sAC1BoR
twitter,Mon Apr 25 16:50:01 +0000 2016,724641624114925568,54467070,145,1031,1707,has_no_media,Twitter is committed to keeping our community safe. Today  we've improved the ability to report abuse to us. https://t.co/u8CJ6EOOwr
twitter,Sat Apr 23 17:05:06 +0000 2016,723920644593717248,54434094,145,609,1610,has_no_media,Play your part! Mark the 400th anniversary of the Bard of Avon's death with a soliloquy in Tweets. #Shakespeare400 https://t.co/21pTpYZCv4
twitter,Fri Apr 22 19:30:13 +0000 2016,723594779901095937,54412827,145,234,641,has_no_media,17K Tweets  600 days  one classic story. ¡Gracias @dbuendiab for sharing Don Quixote on Twitter!  #Cervantes400 🇪🇸 https://t.co/wTY1nATGLg
twitter,Fri Apr 22 17:15:10 +0000 2016,723560792109408256,54412827,145,782,1668,has_animated_gif,Celebrate our beautiful 🌍 #EarthDay   https://t.co/QlVjhTbRgu https://t.co/2BWYMPOHpG
twitter,Thu Apr 21 20:25:33 +0000 2016,723246313790275585,54395327,145,416,1038,has_video,Lit today in Greece  follow the global journey of the @OlympicFlame on the #RoadtoRio 🔥  https://t.co/eotUKPoahP  https://t.co/YKL4Awd8P2
twitter,Thu Apr 21 17:50:06 +0000 2016,723207196717109249,54395327,145,2540,4197,has_no_media,Remembering @Prince — stars  friends and fans from around the world Tweet their tributes to the legendary artist. https://t.co/w8qz2GNkUA
twitter,Wed Apr 20 22:20:22 +0000 2016,722912824058445824,54364410,145,182,547,has_no_media,What's your favorite new addition to the @MerriamWebster dictionary? 📖  https://t.co/D7oD92LIs7
twitter,Wed Apr 20 20:50:44 +0000 2016,722890265095118849,54364410,145,152,599,has_no_media,Your fans sure are #OBSESSED  @DanAndShay — thanks for the video! https://t.co/VUteahPdTu
twitter,Wed Apr 20 18:15:19 +0000 2016,722851154128805889,54364410,145,226,839,has_video,Share your front-row view and see life in real time with video on Twitter. #TwitterTips  👀  today's best on @video. https://t.co/0jUt77j4aJ
twitter,Tue Apr 19 21:35:42 +0000 2016,722539195185569792,54345347,145,523,1567,has_video,This #TravelTuesday  soak in the sun and sights of Bali 🌴 https://t.co/a5CT47rLVq  https://t.co/MzlqlVOkUw
twitter,Tue Apr 19 17:40:07 +0000 2016,722479909021417472,54345347,145,266,976,has_photo,Celebrate National Park Week and #FindYourPark with Tweets from participating US parks: https://t.co/mNwR4CmhqE https://t.co/cKCIWaO6cO
twitter,Fri Apr 15 20:50:03 +0000 2016,721078152118669312,54273021,145,342,1201,has_no_media,👶 or 🍞 ?  https://t.co/Mi0J3fOPWi
twitter,Fri Apr 15 17:14:14 +0000 2016,721023843637141504,54273021,145,761,1878,has_animated_gif,The new Message button on iOS and Android makes it easier to send Tweets privately — here's how it works 👇 https://t.co/UXwoRA7Pl6
twitter,Thu Apr 14 18:30:56 +0000 2016,720680754527600640,54240945,145,226,670,has_no_media,Why did #InkyTheOctopus leave his tank at the aquarium? 🐙  https://t.co/xdHLZskax3
twitter,Wed Apr 13 21:05:14 +0000 2016,720357198493147136,54223686,145,250,790,has_no_media,From helpful to hilarious  explore the automated world of Twitter bots 🤖  https://t.co/ldPZPSHvw5
twitter,Wed Apr 13 16:30:13 +0000 2016,720287987435593730,54223686,145,209,723,has_video,Group Direct Messages keep those who need to know  in the know.   Party with #TwitterTips 🎉 https://t.co/JMBg3mMb7k https://t.co/wF6bJhm9yM
twitter,Tue Apr 12 19:10:07 +0000 2016,719965840435650560,54187305,145,221,804,has_no_media,For #TravelTuesday 🏔 views and 🐬 visits  coast to Kaikoura  New Zealand. https://t.co/cEtNchNmzF
twitter,Tue Apr 12 13:25:46 +0000 2016,719879182163968001,54187305,145,216,801,has_no_media,Hear that? Turn up the volume for @Stereogum's favorite new music  powered by @SoundCloud 🎧 https://t.co/JVtZHMyZ4A
twitter,Mon Apr 11 17:55:19 +0000 2016,719584630496583680,54170998,145,1730,4202,has_video,Best friends come in many sizes #NationalPetDay 🐶 https://t.co/Mryb3vJWPS https://t.co/A2D6cnGCOu
twitter,Sat Apr 09 17:15:46 +0000 2016,718849898842427392,54136499,145,337,1131,has_no_media,Spring through Saturday with cherry blossom videos from around Japan 🌸 https://t.co/2QZWILEtzG
google,Tue Jul 05 05:31:07 +0000 2016,750200315551555584,15149516,447,864,1712,has_animated_gif,Our #GoogleDoodle salutes @NASAJuno as it reaches Jupiter. Bravo  Juno! 👏🎉📷https://t.co/ohF7sOv1Vf https://t.co/iArZFAtBzA
google,Mon Jul 04 20:01:11 +0000 2016,750056886704050176,15142492,447,418,1203,has_photo,Happy Fourth of July! #GoogleDoodle https://t.co/fry3Gjk415
google,Fri Jul 01 21:26:14 +0000 2016,748991126279946240,15121767,447,313,810,has_animated_gif,July already?! https://t.co/PLXyQlgbNX
google,Fri Jul 01 18:26:07 +0000 2016,748945796977090562,15121767,447,348,1030,has_photo,Today’s #GoogleDoodle wishes you a very happy #CanadaDay!  https://t.co/DlTHZkRgWY https://t.co/6MENzmFyFD
google,Fri Jul 01 16:47:38 +0000 2016,748921014231371776,15121767,447,294,577,has_animated_gif,Ask Google about a nearby earthquake for timely information to help you stay safe → https://t.co/dTdjBN4fhV https://t.co/cz1TePPULK
google,Thu Jun 30 20:07:01 +0000 2016,748608801897611266,15113102,447,498,1127,has_photo,Hats off to one of our favorite inventors. "Willy Wonka &amp; the Chocolate Factory" turns 45 today! https://t.co/WpJX47nhLd
google,Thu Jun 30 15:30:41 +0000 2016,748539262316969984,15113102,447,348,814,has_photo,You don’t want to miss this. #AndroidNReveal https://t.co/6ivBfkNVCV
google,Wed Jun 29 23:44:02 +0000 2016,748301027665940480,15105165,447,836,1838,has_photo,Lay down fiber Make it better Do it FASTER Makes web stronger  https://t.co/IDEgwiCKyd https://t.co/Pe3NznR8Y7
google,Wed Jun 29 21:43:22 +0000 2016,748270659717914624,15105165,447,95,203,has_no_media,Get Hangouts for Android → https://t.co/M3e3chjAHs or iOS → https://t.co/EtBOnTamjB for free calling to Turkey https://t.co/sZSyTFUBnh
google,Wed Jun 29 21:42:01 +0000 2016,748270322269454336,15105165,447,317,586,has_photo,Our thoughts are with Turkey today. Offering free calls to Turkey &amp; emergency info to help people stay connected. https://t.co/p3jACFyXpF
google,Tue Jun 28 17:30:01 +0000 2016,747844517127159808,15096531,447,224,399,has_animated_gif,#prideforeveryone celebrates the LGBTQ community the world over. Join the parade in 360° → https://t.co/rET3MArQMQ https://t.co/1nYZjooItM
google,Tue Jun 28 16:08:01 +0000 2016,747823879406616576,15096531,447,178,755,has_photo,This week’s #MySuperG is a jigsaw puzzle party. Tag yours and we’ll continue to share our favorites. https://t.co/xr2arSFa65
google,Mon Jun 27 19:48:06 +0000 2016,747516878852067329,15090033,447,388,523,has_animated_gif,The Expeditions app is now available for adventurous teachers everywhere. Bon voyage! https://t.co/TcJCUA7qS2 https://t.co/UYLB1gXQtl
google,Mon Jun 27 15:11:38 +0000 2016,747447302093152256,15090033,447,403,799,has_animated_gif,With Project Bloks  learning to code goes from the screen into kids’ hands → https://t.co/MIhFYVgpgx https://t.co/Ec0CRAQMXv
google,Sun Jun 26 17:16:40 +0000 2016,747116379577344001,15083608,447,296,618,has_video,Be who you are. Love who you love. Experience Pride in 360 degrees → https://t.co/rET3MAafog #prideforeveryone https://t.co/qQZU0Uzx3x
google,Sat Jun 25 19:00:02 +0000 2016,746780005435310080,15076628,447,344,816,has_photo,With #prideforeveryone  we stand proud in our support of the LGBTQ community → https://t.co/RNbBU5UcoC https://t.co/xq3SyVmh5T
google,Sat Jun 25 17:23:26 +0000 2016,746755695391891456,15076628,447,299,719,has_video,Our #prideforeveryone Cardboard gives people worldwide a way to experience Pride → https://t.co/rET3MAafog https://t.co/XfWKX1cpPi
google,Fri Jun 24 21:33:05 +0000 2016,746456132647018496,15070405,447,298,702,has_photo,We asked Googlers to share what #prideforeveryone means to them. Here’s what they said: https://t.co/nBeqUgnLmK
google,Fri Jun 24 18:09:27 +0000 2016,746404887391416320,15070405,447,123,181,has_no_media,Secretary of State @JohnKerry got the best seat at #GES2016 yesterday. https://t.co/JvJKr6qo4R
google,Fri Jun 24 16:15:02 +0000 2016,746376093515550722,15070405,447,183,461,has_photo,In 15 mins  @sundarpichai and @potus speak at #GES2016. Watch live @ 9:30am PT → https://t.co/5qO7KnjtSe https://t.co/s7keTA1Piw
google,Fri Jun 24 07:00:00 +0000 2016,746236416900767744,15070405,447,162,283,has_no_media,Anyone around the world can experience #prideforeveryone  with Cardboard &amp; YouTube 360 → https://t.co/FWkSXw5RR2
