SydScienceFest,Mon Apr 25 22:55:07 +0000 2016,724733505876463616,656,646,0,3,has_photo,Science Fiction meets Science Fact @maasmuseum next month with @adelaidesean &amp; @stargazer | https://t.co/DHv5EhUMRw https://t.co/8NbFaODPMx
SydScienceFest,Mon Apr 25 07:20:11 +0000 2016,724498223038140416,656,646,2,4,has_photo,Free (that's right FREE!) programming workshops for the littlies put on by @CodeClubAus | https://t.co/oegRpCjG5x https://t.co/JDVrsz3Lm1
SydScienceFest,Sun Apr 24 22:55:04 +0000 2016,724371105197133824,656,646,11,14,has_photo,Don't miss @AAOastro's Story of Light  with @astroduff  @El_Lobo_Rayado  &amp; @cosmicpudding! https://t.co/n0XfBABsY3 https://t.co/kMtqghv9Dd
SydScienceFest,Sun Apr 24 07:20:08 +0000 2016,724135822178549760,656,646,1,1,has_photo,For the Vivid festival  @ICTENSW stage a #TeachMeet for all things creative  tech and fun! | https://t.co/5hNr3UCdhU https://t.co/loPHTSIU5F
SydScienceFest,Sat Apr 23 22:55:11 +0000 2016,724008746876325888,656,646,4,2,has_photo,Gene Cernan  the last man on the moon  is speaking in Sydney soon - grab your tickets now! | https://t.co/EfN6ljMKge https://t.co/ZrVELqFYcB
SydScienceFest,Sat Apr 23 07:20:11 +0000 2016,723773445054599168,656,646,0,0,has_photo,Check out the program for @pintofscienceAU: thirty science talks over three days! https://t.co/zVfHgF5tNO https://t.co/AV9kzGiWUJ
SydScienceFest,Fri Apr 22 22:55:10 +0000 2016,723646353671380992,656,646,3,2,has_photo,Join @TheSciNation at Powerhouse Museum next weekend for The Storytelling of Science! | https://t.co/LIl9AcJxU0 https://t.co/TAJq3VandK
SydScienceFest,Fri Apr 22 07:20:11 +0000 2016,723411060049346560,656,646,2,1,has_photo,Not sure how to work your telescope? Bring it to @sydneyobs on May 14 for a helping hand | https://t.co/Nd30iB8iMW https://t.co/VldRHorXda
SydScienceFest,Thu Apr 21 22:55:22 +0000 2016,723284017693515780,656,646,1,0,has_no_media,Learn to apply neuroscience to idea-making as @DrTishStratford &amp; @corinnecanter take the floor at @UTS_Science | https://t.co/T9fmZ6kz0S
SydScienceFest,Thu Apr 21 07:20:14 +0000 2016,723048684183797760,656,646,0,1,has_photo,Don't forget that entries for the Google Science Fair close on May 18! | https://t.co/gf80Y8EAvc https://t.co/LKoloLWuv0
SydScienceFest,Wed Apr 20 11:24:25 +0000 2016,722747746914947072,656,646,1,3,has_no_media,Are your eyes hungry? Let them feast on this ISS timelapse from NASA: https://t.co/TwwZDUUvuW
SydScienceFest,Wed Apr 20 07:20:08 +0000 2016,722686271265587200,656,646,1,2,has_photo,Sleep: why it matters and how to get more of it | A free talk at @Sydney_Ideas https://t.co/m35VWNDjmX https://t.co/SGF6Dtxpal
SydScienceFest,Fri Apr 15 22:55:10 +0000 2016,721109641078403075,656,646,0,1,has_photo,In space  no-one can hear you ask for seconds | a black nebula cake by @sprinklebakes https://t.co/dgXO3iGHfj https://t.co/BB3uaoDTqu
SydScienceFest,Fri Apr 15 07:20:17 +0000 2016,720874368293703680,656,646,0,0,has_no_media,Ultimo Library's free Inspiring Science series continues in May with New Ways Of Seeing. Register now! | https://t.co/K9sLuTsPmf
SydScienceFest,Thu Apr 14 22:55:24 +0000 2016,720747309924003845,656,646,0,0,has_photo,What does the future of medical technology hold? Find out at @thewarrencentre's talk in May https://t.co/CZXKHSkO8E https://t.co/8plWbTKNhf
SydScienceFest,Thu Apr 14 07:20:08 +0000 2016,720511943417733124,656,646,4,0,has_photo,If you know a sweet science project  entries for the @austmus Eureka Prizes close May 6. | https://t.co/h4CkUHbt1p https://t.co/RcCqZpy2Uy
SydScienceFest,Wed Apr 13 22:55:25 +0000 2016,720384927523586048,656,646,5,2,has_no_media,Next week  a free talk at @macleaymuseum explores how art &amp; science can work together to stop climate change! | https://t.co/xPBvO2Ofr0
SydScienceFest,Wed Apr 13 07:20:15 +0000 2016,720149584794750976,656,646,0,0,has_photo,Tonight  Andrew Jacob presents Sydney Observatory's history straight off the top of his dome https://t.co/2NIyeJl5kp https://t.co/8KjF4t4upr
