Wed Jul 29 11:57:02 +0000 2015,17 Jul 2015 - New Horizons Reveals Pluto's Extended Atmosphere,0,0
Wed Jul 29 11:56:55 +0000 2015,RT @LJRICH: Amazing spreadsheet! @NASA's requests for naming bits of Pluto https://t.co/DDeNaRSO2o Internet seems keen on Gallifrey &amp; Cthul…,5,0
Wed Jul 29 11:56:53 +0000 2015,RT @LJRICH: Amazing spreadsheet! @NASA's requests for naming bits of Pluto https://t.co/DDeNaRSO2o Internet seems keen on Gallifrey &amp; Cthul…,5,0
Wed Jul 29 11:56:29 +0000 2015,RT @Kialock: That moment you realize you sent a camera all the way to Pluto and forgot to take off the lens cap #doh @SomedayRiver,1,0
Wed Jul 29 11:56:28 +0000 2015,RT @CGBPosts: Pluto and I have so much in common http://t.co/28ESO9hl8d,837,0
Wed Jul 29 11:56:27 +0000 2015,"RT @latimes: NASA tells lawmakers to brace for more Pluto secrets and ""other wonders"" revealed by mission http://t.co/bRKFUUeZFq",19,0
Wed Jul 29 11:56:25 +0000 2015,@BGuwop @NabPorter what's the move this weekend fam,0,0
Wed Jul 29 11:56:17 +0000 2015,RT @LEGO_Group: .@NASA's New Horizons spacecraft made the first visit to #Pluto. @iain_c_heath gave it the #LEGO treatment. Awesome! http:/…,839,0
Wed Jul 29 11:56:10 +0000 2015,"RT @NASA: After its #PlutoFlyby, how long will we be able to talk to our @NASANewHorizons spacecraft? Watch Pluto in a Minute.
https://t.co…",551,0
Wed Jul 29 11:55:56 +0000 2015,RT @thewire_in: The journey to Pluto began because scientists disagreed with a postage stamp http://t.co/pEgva5st9X http://t.co/CrxA5YuXvD,6,0
Wed Jul 29 11:55:55 +0000 2015,"RT @latimes: NASA tells lawmakers to brace for more Pluto secrets and ""other wonders"" revealed by mission http://t.co/bRKFUUeZFq",19,0
Wed Jul 29 11:55:53 +0000 2015,@sondy Yep. Now these are still unofficial names -they are based on lot of public assessment through #OurPluto &amp; the Pluto science community,0,0
Wed Jul 29 11:55:46 +0000 2015,"RT @nycjim: Pluto moon Charon likely to get geographic names drawn from Star Wars, Star Trek, Doctor Who. http://t.co/SSQ3TZJWqz http://t.c…",4,0
Wed Jul 29 11:55:03 +0000 2015,"RT @latimes: NASA tells lawmakers to brace for more Pluto secrets and ""other wonders"" revealed by mission http://t.co/bRKFUUeZFq",19,0
Wed Jul 29 11:54:54 +0000 2015,RT @LJRICH: Amazing spreadsheet! @NASA's requests for naming bits of Pluto https://t.co/DDeNaRSO2o Internet seems keen on Gallifrey &amp; Cthul…,5,0
Wed Jul 29 11:54:37 +0000 2015,This made me laugh more than it should of. To be honest I always thought Pluto was http://t.co/cphC0xLMpB,0,0
Wed Jul 29 11:54:30 +0000 2015,"Why Pluto Lacks Craters, and Why That's So Freakishly Weird http://t.co/l7LFVmjByt",0,0
Wed Jul 29 11:54:26 +0000 2015,RT @TIME: Names for parts of Pluto’s moon could be drawn from ‘Star Wars’ and ‘Star Trek’ http://t.co/yliVhcV30K http://t.co/aLvm4JH8a6,122,0
Wed Jul 29 11:54:15 +0000 2015,RT @TIME: New Pluto image shows enhanced view of its heart http://t.co/kjz66Y1BEr http://t.co/ooC4ibkOYo,326,0
Wed Jul 29 11:54:04 +0000 2015,"Pluto&amp;#039;s big moon may host first Star Wars, Star Trek names in space - Mashable http://t.co/GNQD5Kc8sZ",0,0
Wed Jul 29 11:53:58 +0000 2015,"RT @NASA: Fly over Pluto’s icy plains &amp; mountains! 

Images captured during @NASANewHorizons July 14 #PlutoFlyby.
https://t.co/t24gjfRwBV",2054,0
