0.0115455657409	earth
0.010207759123	nasa
0.00404632899884	cometlanding
0.00404568313806	cosmos
0.00382131084621	scifrilive
0.00334728175774	pluto
0.00293439502111	astrobiology
0.00260517745992	science
0.0024781195324	novanext
0.00240867213526	fb
0.0114507079092	earth
0.00855114600601	nasa
0.00429939346906	scifrilive
0.00370214569514	cosmos
0.00355354371011	pluto
0.00342653380929	cometlanding
0.00305690969198	astrobiology
0.0025585640187	fb
0.00254784442929	novanext
0.0024457955098	science
0.00241393523402	new
0.0023040101321	ad
0.00221166828613	ska
0.00218439941872	wcsj
0.0019496578642	thanks
0.00193497203882	space
0.00183182848394	news
0.00180062889281	niac
0.00179269424246	iss
0.00177527198646	today
0.00168191349753	cometwatch
0.00159652798887	blog
0.00151700527044	chabot
0.00151068298839	spon
0.0014278796951	just
0.00142058993802	throughthewormhole
0.0014047410872	years
0.0013926947885	fossilfriday
0.0013896491783	mars
0.00134694194087	like
0.00131778070408	podcast
0.00131462683791	dragon
0.00129212471087	racetoescape
0.00129026805847	nsffunded
0.00127857436938	universe
0.00127335759516	video
0.00124786910397	tech
0.00121805334181	nasafuture
0.0012022823543	post
0.00117455018976	good
0.00114609780083	day
0.00114435471911	ama
0.001132617966	observatory
0.00111842744918	new stws blog
0.00111167891375	sister ship earth
0.00109678760641	don
0.00108091407725	image
0.00107640753079	nsf
0.00106169657588	scientists
0.00105789168756	check
0.00105596509264	year
0.00105095729068	talk
0.00102498770224	view
0.000989136052684	life
0.000977013436102	posted
0.000964014705393	soyuz
0.000956662320424	moon
0.000953681228076	live
0.000941576582852	love
0.000931504059541	watch
0.000930748681831	astronomy
0.00093051819004	ship
0.000928715692719	km
0.00091129132799	mission
0.000903842774269	new horizons
0.000886259794589	water
0.000882587202964	nasatweetup
0.000882454537344	daily
0.000881846138886	world
0.000866066316841	know
0.000856768283005	spacewalk
0.000850128290837	seen
0.000848628758591	ton
0.000847237584663	make
0.000845111331022	great
0.000835952360834	ccichallenge
0.000829985331457	sts
0.000821373842874	week
0.000815831901317	chat
0.000815618348456	cont
0.000815432282954	solar
0.000814659104025	way
0.000806800167206	launch
0.000805558257641	look
0.000803074607481	beautiful
0.000802039794192	million
0.000797295304035	ksc
0.000794863911259	mt
0.000782306012073	comet
0.000780274281373	story
0.000774548697758	new video
0.00077242402426	caves
0.000761173820296	planet
0.000759875042361	photo
0.000758211383856	new opennasa
0.00075107104531	amazing
0.000749661663684	com
0.000748753890425	right
0.000732060526505	corrigendum
0.000732022014223	brain
