Thu Jul 30 05:02:14 +0000 2015,"RT: sulsitodisimone: RT NASA: What's inside Pluto? See how surface data from the NASANewHorizons #PlutoFlyby gives us clues.
…",0,0
Thu Jul 30 05:02:13 +0000 2015,"RT: ninar93: RT BBCStargazing: Ladies and Gentlemen: Pluto's atmosphere, as captured by NASANewHorizons. #PlutoFlyby …",0,0
Thu Jul 30 05:02:12 +0000 2015,"RT: helvitismaddi: RT NewHorizonsIMG: Global map of Pluto
#NewHorizons #PlutoFlyby #Pluto #NASA http://t.co/LqJKYoKOaR …",0,0
Thu Jul 30 05:02:12 +0000 2015,RT: ypodnige: Pluto as a Planet WATCH PHOTOS - http://t.co/LNmj3jAf6v NASA #Pluto #PlutoFlyby #Malibu http://t.co/ZZKNaqJCOe #TB #Tapib…,0,0
Thu Jul 30 05:02:12 +0000 2015,"RT: gregsmyerumsby: RT NewHorizonsIMG: Pluto system (2015-07-13)
#NewHorizons #PlutoFlyby #Pluto #NASA #Moons http://t.co/bTeinyH9SN …",0,0
Thu Jul 30 05:02:10 +0000 2015,RT: SummerofFunBlog: RT Spyder_Webb: #Pluto's biggest moon is set for some pretty geeky names #PlutoFlyBy #NewHorizons newhorizons2015 Alan…,0,0
Thu Jul 30 05:01:30 +0000 2015,"RT @NASA: What's inside Pluto? See how surface data from the @NASANewHorizons #PlutoFlyby gives us clues.
https://t.co/KyMVJbL9eW",846,0
Thu Jul 30 05:00:03 +0000 2015,RT @Spyder_Webb: #Pluto's biggest moon is set for some pretty geeky names #PlutoFlyBy #NewHorizons @newhorizons2015 @AlanStern #space http:…,4,0
Thu Jul 30 04:57:32 +0000 2015,RT @ScottWx_TWN: Chris Hadfield launching 'It's Not Rocket Science' series this fall http://t.co/9ruZmqw2b4 #space #PlutoFlyby #Ceres http:…,24,0
Thu Jul 30 04:55:15 +0000 2015,Pluto as a Planet WATCH PHOTOS - http://t.co/kOQgZxnEuB #Pluto #PlutoFlyby #Malibu,0,0
Thu Jul 30 04:52:44 +0000 2015,"RT @NewHorizonsIMG: Hubble was right!🔭
#NewHorizons #PlutoFlyby #Hubble #Pluto #NASA http://t.co/gzgsfVDECx",24,0
Thu Jul 30 04:51:03 +0000 2015,"RT @NewHorizonsIMG: Hubble was right!🔭
#NewHorizons #PlutoFlyby #Hubble #Pluto #NASA http://t.co/gzgsfVDECx",24,0
Thu Jul 30 04:50:54 +0000 2015,"RT @NewHorizonsIMG: Compilation of images in enhanced colors. Enjoy!. Enjoy!
#NewHorizons #PlutoFlyby #Charon #Pluto #NASA http://t.co/2ckE…",24,0
Thu Jul 30 04:49:46 +0000 2015,"RT @BBCStargazing: Ladies and Gentlemen: Pluto's atmosphere, as captured by @NASANewHorizons. #PlutoFlyby https://t.co/8bxMc1fs46 http://t.…",81,0
Thu Jul 30 04:49:29 +0000 2015,"RT @NewHorizonsIMG: Global map of Pluto
#NewHorizons #PlutoFlyby #Pluto #NASA http://t.co/Xe7acy0BcO",149,0
Thu Jul 30 04:49:12 +0000 2015,Pluto as a Planet WATCH PHOTOS - http://t.co/kOQgZxnEuB @NASA #Pluto #PlutoFlyby #Malibu,0,0
Thu Jul 30 04:47:16 +0000 2015,"RT @NASA: What's inside Pluto? See how surface data from the @NASANewHorizons #PlutoFlyby gives us clues.
https://t.co/KyMVJbL9eW",846,0
Thu Jul 30 04:45:49 +0000 2015,"http://t.co/QQC0gKbEGs michaeligray: RT NewHorizonsIMG: Global map of Pluto
#NewHorizons #PlutoFlyby #Pluto #NASA http://t.co/P3PqxeWEPv",0,0
