Sat Aug 22 09:28:06 +0000 2015,0,0,#ICTENSW Digest is out! http://t.co/dBJqDzzEzQ #edtech #ozcschat http://t.co/4mlg6Fq7RH
Sat Aug 22 08:50:13 +0000 2015,3,0,RT @nabiddle: Computing at YHS - a selection of clips of @YassHighSchool students #ozcschat #STEM #robotics #AussieED https://t.co/PoSFfH1D…
Sat Aug 22 08:47:58 +0000 2015,3,0,RT @nabiddle: Computing at YHS - a selection of clips of @YassHighSchool students #ozcschat #STEM #robotics #AussieED https://t.co/PoSFfH1D…
Sat Aug 22 07:00:44 +0000 2015,3,2,Computing at YHS - a selection of clips of @YassHighSchool students #ozcschat #STEM #robotics #AussieED https://t.co/PoSFfH1DYe @ictensw
Fri Aug 21 09:28:03 +0000 2015,0,0,#ICTENSW Digest is out! http://t.co/ACax9kpc4z #edtech #ozcschat http://t.co/4mlg6Fq7RH
Fri Aug 21 04:18:13 +0000 2015,0,0,Yay Word has crashed while I'm typing up my HSC Multimedia assessment schedule... #ozcschat
Thu Aug 20 22:52:59 +0000 2015,3,0,RT @code_future: #CodetheFuture at Clifton Hill Primary School https://t.co/XcaUWUoHns @Lambournelearn #coding #kidscancode #csed #ozcschat…
Thu Aug 20 22:24:52 +0000 2015,3,2,#CodetheFuture at Clifton Hill Primary School https://t.co/XcaUWUoHns @Lambournelearn #coding #kidscancode #csed #ozcschat @BitsboxKids
Thu Aug 20 09:28:18 +0000 2015,0,0,#ICTENSW Digest is out! http://t.co/jDxMXzMphN #edtech #ozcschat http://t.co/4mlg6Fq7RH
Wed Aug 19 09:28:15 +0000 2015,0,0,#ICTENSW Digest is out! http://t.co/kdAPXiUtZe #edtech #ozcschat http://t.co/4mlg6Fq7RH
Wed Aug 19 09:25:47 +0000 2015,1,0,RT @malynmawby: I asked a student to write me a poem for Reverse poetry problem; she obliged. @groklearning  #ncss fun  #ozcschat http://t.…
Wed Aug 19 08:59:35 +0000 2015,1,4,I asked a student to write me a poem for Reverse poetry problem; she obliged. @groklearning  #ncss fun  #ozcschat http://t.co/LVYbkpfBOt
Wed Aug 19 04:12:26 +0000 2015,2,0,RT @InTEACT: ICT Educators - register for InTEACT/ACS Conference https://t.co/X2vg4RZzFB Sept 9/10 #ozcschat #ACTLearn #ozedchat http://t.c…
Wed Aug 19 03:57:55 +0000 2015,0,0,@mesterman @EduSum @MrsHb Great piece for Social and Ethical issues #IPT #ACUtech #ICTENSW #ozcsteachers #ozcschat
Wed Aug 19 03:20:15 +0000 2015,0,1,"I just completed the ""Minionese!"" achievement on @groklearning! https://t.co/uXoL9PnMAh #ICTENSW #ACUtech #ozcsteachers #ozcschat"
Wed Aug 19 02:11:42 +0000 2015,1,0,RT @LeanneCameron: RT .@YoungICTExplore Thx #yicte for a great day showcasing student innovation and entrepreneurship #ICTENSW #ACUtech #oz…
Wed Aug 19 01:04:08 +0000 2015,4,0,RT @InTEACT: Pleased to be working with the @ACSCanberra to give teachers a chance to hear from Dr Karl #ACTLearn #ozcschat  https://t.co/v…
Tue Aug 18 10:31:07 +0000 2015,0,0,1 app in our primary computing bundle (http://t.co/izqgxbfHam) is about Bob  his family &amp; an algorithm! #ozcschat http://t.co/pFXIoyIEbc
Tue Aug 18 09:28:05 +0000 2015,0,0,#ICTENSW Digest is out! http://t.co/EubPOfLZZG #edtech #ozcschat http://t.co/4mlg6Fq7RH
